direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-19860756
left,left,NA,0,0,0,NA,NA,NA,right,0,1.8492204999784008,sub-19860756
right,right,NA,0,1,1,NA,NA,NA,right,1,2.04820409999229,sub-19860756
left,left,NA,1,0,2,NA,NA,NA,left,1,1.0552401000168177,sub-19860756
right,right,NA,1,1,3,NA,NA,NA,right,1,0.717585299978964,sub-19860756
left,left,NA,2,0,4,NA,NA,NA,left,1,2.0516802000347525,sub-19860756
right,right,NA,2,1,5,NA,NA,NA,right,1,0.9879970999900252,sub-19860756
right,right,NA,3,0,6,NA,NA,NA,right,1,2.199774199980311,sub-19860756
left,left,NA,3,1,7,NA,NA,NA,left,1,1.887493799906224,sub-19860756
left,left,NA,4,0,8,NA,NA,NA,right,0,1.6673741000704467,sub-19860756
right,right,NA,4,1,9,NA,NA,NA,left,0,2.8052405000198632,sub-19860756
left,left,NA,5,0,10,NA,NA,NA,right,0,1.6354958000592887,sub-19860756
right,right,NA,5,1,11,NA,NA,NA,right,1,0.9886674000881612,sub-19860756
left,left,NA,6,0,12,NA,NA,NA,left,1,5.131967999972403,sub-19860756
right,right,NA,6,1,13,NA,NA,NA,right,1,1.325508699985221,sub-19860756
right,right,NA,7,0,14,NA,NA,NA,right,1,0.7862920999759808,sub-19860756
left,left,NA,7,1,15,NA,NA,NA,right,0,1.1227444000542164,sub-19860756
right,right,NA,8,0,16,NA,NA,NA,right,1,1.6209196998970583,sub-19860756
left,left,NA,8,1,17,NA,NA,NA,left,1,1.782965400023386,sub-19860756
right,right,NA,9,0,18,NA,NA,NA,right,1,0.7873847000300884,sub-19860756
left,left,NA,9,1,19,NA,NA,NA,left,1,0.928942700033076,sub-19860756
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-19860756
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-19860756
right,right,accuracy,NA,NA,NA,0,0,0,right,1,1.05865369993262,sub-19860756
left,left,accuracy,NA,NA,NA,0,1,1,left,1,0.9350926000624896,sub-19860756
left,left,accuracy,NA,NA,NA,1,0,2,right,0,1.2287652000086382,sub-19860756
right,right,accuracy,NA,NA,NA,1,1,3,right,1,1.6330614000326025,sub-19860756
left,left,accuracy,NA,NA,NA,2,0,4,left,1,0.8961892999941483,sub-19860756
right,right,accuracy,NA,NA,NA,2,1,5,right,1,0.9221065000165254,sub-19860756
right,right,accuracy,NA,NA,NA,3,0,6,left,0,3.3474567000521347,sub-19860756
left,left,accuracy,NA,NA,NA,3,1,7,left,1,3.0230221999809146,sub-19860756
right,right,accuracy,NA,NA,NA,4,0,8,right,1,1.3537701999302951,sub-19860756
left,left,accuracy,NA,NA,NA,4,1,9,left,1,0.8584397000959143,sub-19860756
right,right,accuracy,NA,NA,NA,5,0,10,right,1,0.7713523000711575,sub-19860756
left,left,accuracy,NA,NA,NA,5,1,11,left,1,1.0596050000749528,sub-19860756
right,right,accuracy,NA,NA,NA,6,0,12,right,1,0.6763812000863254,sub-19860756
left,left,accuracy,NA,NA,NA,6,1,13,left,1,0.8498052000068128,sub-19860756
right,right,accuracy,NA,NA,NA,7,0,14,right,1,0.7002122999401763,sub-19860756
left,left,accuracy,NA,NA,NA,7,1,15,left,1,0.8748597999801859,sub-19860756
right,right,accuracy,NA,NA,NA,8,0,16,left,0,1.3321813999209553,sub-19860756
left,left,accuracy,NA,NA,NA,8,1,17,left,1,1.2799088000319898,sub-19860756
right,right,accuracy,NA,NA,NA,9,0,18,left,0,1.5111978999339044,sub-19860756
left,left,accuracy,NA,NA,NA,9,1,19,left,1,1.145507200038992,sub-19860756
right,right,accuracy,NA,NA,NA,10,0,20,right,1,1.482214400079101,sub-19860756
left,left,accuracy,NA,NA,NA,10,1,21,left,1,0.9817838000599296,sub-19860756
right,right,accuracy,NA,NA,NA,11,0,22,right,1,1.2282512000529096,sub-19860756
left,left,accuracy,NA,NA,NA,11,1,23,right,0,1.415218099951744,sub-19860756
left,left,accuracy,NA,NA,NA,12,0,24,left,1,1.4624283999437466,sub-19860756
right,right,accuracy,NA,NA,NA,12,1,25,right,1,0.7750935999210924,sub-19860756
right,right,accuracy,NA,NA,NA,13,0,26,right,1,0.9090351000195368,sub-19860756
left,left,accuracy,NA,NA,NA,13,1,27,left,1,0.7254581999732181,sub-19860756
left,left,accuracy,NA,NA,NA,14,0,28,left,1,0.8476480999961495,sub-19860756
right,right,accuracy,NA,NA,NA,14,1,29,left,0,0.7696248000720516,sub-19860756
right,right,accuracy,NA,NA,NA,15,0,30,right,1,0.8660961999557912,sub-19860756
left,left,accuracy,NA,NA,NA,15,1,31,left,1,0.8455276000313461,sub-19860756
right,right,accuracy,NA,NA,NA,16,0,32,right,1,0.9535064999945462,sub-19860756
left,left,accuracy,NA,NA,NA,16,1,33,left,1,0.9655058999778704,sub-19860756
left,left,accuracy,NA,NA,NA,17,0,34,left,1,1.0634139999747276,sub-19860756
right,right,accuracy,NA,NA,NA,17,1,35,right,1,0.9816459999419748,sub-19860756
left,left,accuracy,NA,NA,NA,18,0,36,right,0,1.3573474999284372,sub-19860756
right,right,accuracy,NA,NA,NA,18,1,37,right,1,1.5895424999762326,sub-19860756
left,left,accuracy,NA,NA,NA,19,0,38,left,1,1.1180122999940068,sub-19860756
right,right,accuracy,NA,NA,NA,19,1,39,left,0,1.1195881000021473,sub-19860756
left,left,accuracy,NA,NA,NA,20,0,40,left,1,1.4210010999813676,sub-19860756
right,right,accuracy,NA,NA,NA,20,1,41,right,1,1.2654662999557331,sub-19860756
left,left,accuracy,NA,NA,NA,21,0,42,right,0,1.1560286999447271,sub-19860756
right,right,accuracy,NA,NA,NA,21,1,43,right,1,0.9735699000302702,sub-19860756
right,right,accuracy,NA,NA,NA,22,0,44,right,1,0.8472148000728339,sub-19860756
left,left,accuracy,NA,NA,NA,22,1,45,right,0,1.133024499984458,sub-19860756
left,left,accuracy,NA,NA,NA,23,0,46,left,1,1.176812400110066,sub-19860756
right,right,accuracy,NA,NA,NA,23,1,47,right,1,1.8164528999477625,sub-19860756
right,right,accuracy,NA,NA,NA,24,0,48,right,1,1.3457238998962566,sub-19860756
left,left,accuracy,NA,NA,NA,24,1,49,left,1,1.180289899930358,sub-19860756
right,right,accuracy,NA,NA,NA,25,0,50,left,0,1.2228023000061512,sub-19860756
left,left,accuracy,NA,NA,NA,25,1,51,left,1,3.9064591999631375,sub-19860756
