direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-16526937
left,left,NA,0,0,0,NA,NA,NA,left,1,7.849260374903679,sub-16526937
right,right,NA,0,1,1,NA,NA,NA,right,1,2.828763041878119,sub-16526937
right,right,NA,1,0,2,NA,NA,NA,right,1,2.1130401669070125,sub-16526937
left,left,NA,1,1,3,NA,NA,NA,left,1,1.5050861248746514,sub-16526937
left,left,NA,2,0,4,NA,NA,NA,right,0,1.8714645830914376,sub-16526937
right,right,NA,2,1,5,NA,NA,NA,right,1,1.1891920419875532,sub-16526937
left,left,NA,3,0,6,NA,NA,NA,left,1,3.2996764169074595,sub-16526937
right,right,NA,3,1,7,NA,NA,NA,right,1,4.372443666914478,sub-16526937
left,left,NA,4,0,8,NA,NA,NA,right,0,3.2983590001240373,sub-16526937
right,right,NA,4,1,9,NA,NA,NA,right,1,1.1170559579040855,sub-16526937
left,left,NA,5,0,10,NA,NA,NA,right,0,4.065756916999817,sub-16526937
right,right,NA,5,1,11,NA,NA,NA,right,1,1.2913924171589315,sub-16526937
left,left,NA,6,0,12,NA,NA,NA,right,0,0.8716155840083957,sub-16526937
right,right,NA,6,1,13,NA,NA,NA,right,1,0.9491691249422728,sub-16526937
right,right,NA,7,0,14,NA,NA,NA,left,0,1.1540936671663076,sub-16526937
left,left,NA,7,1,15,NA,NA,NA,right,0,0.5557268338743597,sub-16526937
left,left,NA,8,0,16,NA,NA,NA,right,0,0.8078964999876916,sub-16526937
right,right,NA,8,1,17,NA,NA,NA,left,0,0.6826832499355078,sub-16526937
right,right,NA,9,0,18,NA,NA,NA,right,1,0.6429102499969304,sub-16526937
left,left,NA,9,1,19,NA,NA,NA,left,1,0.7893931670114398,sub-16526937
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-16526937
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-16526937
left,left,speed,NA,NA,NA,0,0,0,right,0,0.4752079581376165,sub-16526937
right,right,speed,NA,NA,NA,0,1,1,right,1,0.6498642500955611,sub-16526937
right,right,speed,NA,NA,NA,1,0,2,left,0,1.1565786669962108,sub-16526937
left,left,speed,NA,NA,NA,1,1,3,right,0,0.4881022081244737,sub-16526937
left,left,speed,NA,NA,NA,2,0,4,right,0,0.5231488749850541,sub-16526937
right,right,speed,NA,NA,NA,2,1,5,right,1,0.5003987918607891,sub-16526937
left,left,speed,NA,NA,NA,3,0,6,left,1,1.0270534160081295,sub-16526937
