direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-87748992
right,right,NA,0,0,0,NA,NA,NA,right,1,3.642621874809265,sub-87748992
left,left,NA,0,1,1,NA,NA,NA,left,1,2.602776792133227,sub-87748992
right,right,NA,1,0,2,NA,NA,NA,right,1,0.5950366661418229,sub-87748992
left,left,NA,1,1,3,NA,NA,NA,left,1,0.7369203749112785,sub-87748992
right,right,NA,2,0,4,NA,NA,NA,left,0,0.27932137507013977,sub-87748992
left,left,NA,2,1,5,NA,NA,NA,left,1,1.04615716682747,sub-87748992
left,left,NA,3,0,6,NA,NA,NA,left,1,0.7170266669709235,sub-87748992
right,right,NA,3,1,7,NA,NA,NA,left,0,0.8680216670036316,sub-87748992
left,left,NA,4,0,8,NA,NA,NA,right,0,1.558400249807164,sub-87748992
right,right,NA,4,1,9,NA,NA,NA,left,0,1.2175537920556962,sub-87748992
left,left,NA,5,0,10,NA,NA,NA,right,0,2.6202613341156393,sub-87748992
right,right,NA,5,1,11,NA,NA,NA,left,0,1.24612266686745,sub-87748992
left,left,NA,6,0,12,NA,NA,NA,left,1,1.1113755840342492,sub-87748992
right,right,NA,6,1,13,NA,NA,NA,left,0,1.0311420420184731,sub-87748992
right,right,NA,7,0,14,NA,NA,NA,right,1,1.02207912504673,sub-87748992
left,left,NA,7,1,15,NA,NA,NA,right,0,2.0016795420087874,sub-87748992
left,left,NA,8,0,16,NA,NA,NA,left,1,1.108413124922663,sub-87748992
right,right,NA,8,1,17,NA,NA,NA,right,1,1.5093070829752833,sub-87748992
right,right,NA,9,0,18,NA,NA,NA,right,1,0.5845040420535952,sub-87748992
left,left,NA,9,1,19,NA,NA,NA,right,0,0.8523532918188721,sub-87748992
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-87748992
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-87748992
left,left,speed,NA,NA,NA,0,0,0,right,0,0.6280383751727641,sub-87748992
right,right,speed,NA,NA,NA,0,1,1,left,0,0.72597716585733,sub-87748992
left,left,speed,NA,NA,NA,1,0,2,left,1,1.0017322499770671,sub-87748992
right,right,speed,NA,NA,NA,1,1,3,right,1,1.1911383329425007,sub-87748992
left,left,speed,NA,NA,NA,2,0,4,right,0,1.5019125000108031,sub-87748992
right,right,speed,NA,NA,NA,2,1,5,left,0,1.0135397089179603,sub-87748992
left,left,speed,NA,NA,NA,3,0,6,left,1,0.7342733331024647,sub-87748992
right,right,speed,NA,NA,NA,3,1,7,right,1,1.5680203340016303,sub-87748992
right,right,speed,NA,NA,NA,4,0,8,right,1,1.638175040949136,sub-87748992
left,left,speed,NA,NA,NA,4,1,9,right,0,1.5642696670256555,sub-87748992
right,right,speed,NA,NA,NA,5,0,10,left,0,1.4382230839692056,sub-87748992
left,left,speed,NA,NA,NA,5,1,11,left,1,1.220550041878596,sub-87748992
right,right,speed,NA,NA,NA,6,0,12,left,0,2.278297625016421,sub-87748992
left,left,speed,NA,NA,NA,6,1,13,right,0,1.691554500022903,sub-87748992
left,left,speed,NA,NA,NA,7,0,14,left,1,1.7879249160178006,sub-87748992
right,right,speed,NA,NA,NA,7,1,15,left,0,1.5957769169472158,sub-87748992
left,left,speed,NA,NA,NA,8,0,16,right,0,1.887671875068918,sub-87748992
right,right,speed,NA,NA,NA,8,1,17,right,1,1.228885208023712,sub-87748992
left,left,speed,NA,NA,NA,9,0,18,right,0,1.6753887499216944,sub-87748992
right,right,speed,NA,NA,NA,9,1,19,left,0,1.175596124958247,sub-87748992
right,right,speed,NA,NA,NA,10,0,20,left,0,1.453576333122328,sub-87748992
left,left,speed,NA,NA,NA,10,1,21,left,1,2.0949571661185473,sub-87748992
left,left,speed,NA,NA,NA,11,0,22,right,0,1.7415977090131491,sub-87748992
right,right,speed,NA,NA,NA,11,1,23,left,0,1.8490460419561712,sub-87748992
right,right,speed,NA,NA,NA,12,0,24,right,1,1.5472164580132812,sub-87748992
left,left,speed,NA,NA,NA,12,1,25,right,0,1.2239221250638366,sub-87748992
right,right,speed,NA,NA,NA,13,0,26,right,1,1.7741652091499418,sub-87748992
left,left,speed,NA,NA,NA,13,1,27,left,1,1.9869745830073953,sub-87748992
left,left,speed,NA,NA,NA,14,0,28,left,1,3.1215027500875294,sub-87748992
right,right,speed,NA,NA,NA,14,1,29,right,1,1.818484874907881,sub-87748992
right,right,speed,NA,NA,NA,15,0,30,right,1,2.3455419579986483,sub-87748992
left,left,speed,NA,NA,NA,15,1,31,right,0,1.9022714169695971,sub-87748992
left,left,speed,NA,NA,NA,16,0,32,right,0,2.1823119590990245,sub-87748992
right,right,speed,NA,NA,NA,16,1,33,left,0,2.305978458141908,sub-87748992
right,right,speed,NA,NA,NA,17,0,34,right,1,1.4050280840601772,sub-87748992
left,left,speed,NA,NA,NA,17,1,35,right,0,1.929399250075221,sub-87748992
right,right,speed,NA,NA,NA,18,0,36,right,1,1.6557723749428988,sub-87748992
left,left,speed,NA,NA,NA,18,1,37,right,0,2.436875875107944,sub-87748992
right,right,speed,NA,NA,NA,19,0,38,left,0,1.7419117498211565,sub-87748992
left,left,speed,NA,NA,NA,19,1,39,left,1,1.7705329169984907,sub-87748992
left,left,speed,NA,NA,NA,20,0,40,left,1,1.767359041841701,sub-87748992
right,right,speed,NA,NA,NA,20,1,41,left,0,1.9244299579877409,sub-87748992
right,right,speed,NA,NA,NA,21,0,42,right,1,2.2776079589966685,sub-87748992
left,left,speed,NA,NA,NA,21,1,43,left,1,1.8980422921013087,sub-87748992
left,left,speed,NA,NA,NA,22,0,44,right,0,4.010348957963288,sub-87748992
right,right,speed,NA,NA,NA,22,1,45,left,0,2.7741151249501854,sub-87748992
