direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-99108341
left,left,NA,0,0,0,NA,NA,NA,right,0,1.332003,sub-99108341
right,right,NA,0,1,1,NA,NA,NA,right,1,1.0420671,sub-99108341
left,left,NA,1,0,2,NA,NA,NA,left,1,1.5167444,sub-99108341
right,right,NA,1,1,3,NA,NA,NA,right,1,2.0073671,sub-99108341
left,left,NA,2,0,4,NA,NA,NA,left,1,3.1604574,sub-99108341
right,right,NA,2,1,5,NA,NA,NA,right,1,2.1501356,sub-99108341
left,left,NA,3,0,6,NA,NA,NA,right,0,0.8239855,sub-99108341
right,right,NA,3,1,7,NA,NA,NA,right,1,0.8220197,sub-99108341
left,left,NA,4,0,8,NA,NA,NA,left,1,1.9199239,sub-99108341
right,right,NA,4,1,9,NA,NA,NA,right,1,0.9591812,sub-99108341
left,left,NA,5,0,10,NA,NA,NA,right,0,1.9480134,sub-99108341
right,right,NA,5,1,11,NA,NA,NA,right,1,0.8451465,sub-99108341
left,left,NA,6,0,12,NA,NA,NA,left,1,2.2903386,sub-99108341
right,right,NA,6,1,13,NA,NA,NA,right,1,0.8436855,sub-99108341
left,left,NA,7,0,14,NA,NA,NA,left,1,1.0119199,sub-99108341
right,right,NA,7,1,15,NA,NA,NA,right,1,0.6999659,sub-99108341
left,left,NA,8,0,16,NA,NA,NA,left,1,1.9428478,sub-99108341
right,right,NA,8,1,17,NA,NA,NA,right,1,0.7762363,sub-99108341
right,right,NA,9,0,18,NA,NA,NA,right,1,0.856081,sub-99108341
left,left,NA,9,1,19,NA,NA,NA,left,1,1.6380182,sub-99108341
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-99108341
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-99108341
left,left,accuracy,NA,NA,NA,0,0,0,left,1,1.7796817,sub-99108341
right,right,accuracy,NA,NA,NA,0,1,1,right,1,0.7316741,sub-99108341
right,right,accuracy,NA,NA,NA,1,0,2,right,1,1.8326341,sub-99108341
left,left,accuracy,NA,NA,NA,1,1,3,left,1,3.1684923,sub-99108341
left,left,accuracy,NA,NA,NA,2,0,4,left,1,4.1403363,sub-99108341
right,right,accuracy,NA,NA,NA,2,1,5,right,1,1.095114,sub-99108341
left,left,accuracy,NA,NA,NA,3,0,6,left,1,3.7879891,sub-99108341
right,right,accuracy,NA,NA,NA,3,1,7,right,1,1.1693869,sub-99108341
left,left,accuracy,NA,NA,NA,4,0,8,left,1,1.3272903,sub-99108341
right,right,accuracy,NA,NA,NA,4,1,9,right,1,0.9365915,sub-99108341
right,right,accuracy,NA,NA,NA,5,0,10,right,1,5.6031079,sub-99108341
left,left,accuracy,NA,NA,NA,5,1,11,left,1,1.5706497,sub-99108341
left,left,accuracy,NA,NA,NA,6,0,12,right,0,7.9349013,sub-99108341
right,right,accuracy,NA,NA,NA,6,1,13,right,1,0.6961306,sub-99108341
right,right,accuracy,NA,NA,NA,7,0,14,right,1,0.8508101,sub-99108341
left,left,accuracy,NA,NA,NA,7,1,15,left,1,0.8993648,sub-99108341
right,right,accuracy,NA,NA,NA,8,0,16,right,1,0.6331254,sub-99108341
left,left,accuracy,NA,NA,NA,8,1,17,left,1,4.8136286,sub-99108341
left,left,accuracy,NA,NA,NA,9,0,18,left,1,3.0657885,sub-99108341
right,right,accuracy,NA,NA,NA,9,1,19,right,1,1.1721552,sub-99108341
left,left,accuracy,NA,NA,NA,10,0,20,right,0,5.8352129,sub-99108341
right,right,accuracy,NA,NA,NA,10,1,21,right,1,0.794309,sub-99108341
right,right,accuracy,NA,NA,NA,11,0,22,right,1,1.2069306,sub-99108341
left,left,accuracy,NA,NA,NA,11,1,23,left,1,1.9002448,sub-99108341
left,left,accuracy,NA,NA,NA,12,0,24,left,1,3.5286291,sub-99108341
right,right,accuracy,NA,NA,NA,12,1,25,right,1,0.8120742,sub-99108341
left,left,accuracy,NA,NA,NA,13,0,26,left,1,1.9470128,sub-99108341
right,right,accuracy,NA,NA,NA,13,1,27,right,1,1.093365,sub-99108341
left,left,accuracy,NA,NA,NA,14,0,28,left,1,1.9601409,sub-99108341
right,right,accuracy,NA,NA,NA,14,1,29,right,1,0.7816971,sub-99108341
left,left,accuracy,NA,NA,NA,15,0,30,left,1,2.8253728,sub-99108341
right,right,accuracy,NA,NA,NA,15,1,31,right,1,0.9887765,sub-99108341
right,right,accuracy,NA,NA,NA,16,0,32,right,1,0.9993286,sub-99108341
left,left,accuracy,NA,NA,NA,16,1,33,left,1,1.0055189,sub-99108341
right,right,accuracy,NA,NA,NA,17,0,34,right,1,0.8509762,sub-99108341
left,left,accuracy,NA,NA,NA,17,1,35,left,1,5.8395246,sub-99108341
right,right,accuracy,NA,NA,NA,18,0,36,right,1,0.6695717,sub-99108341
left,left,accuracy,NA,NA,NA,18,1,37,left,1,1.4423457,sub-99108341
left,left,accuracy,NA,NA,NA,19,0,38,left,1,4.1836481,sub-99108341
right,right,accuracy,NA,NA,NA,19,1,39,right,1,0.7408188,sub-99108341
left,left,accuracy,NA,NA,NA,20,0,40,left,1,3.875407,sub-99108341
right,right,accuracy,NA,NA,NA,20,1,41,right,1,0.9290896,sub-99108341
right,right,accuracy,NA,NA,NA,21,0,42,right,1,0.6948953,sub-99108341
left,left,accuracy,NA,NA,NA,21,1,43,left,1,3.0852462,sub-99108341
left,left,accuracy,NA,NA,NA,22,0,44,right,0,4.1770116,sub-99108341
right,right,accuracy,NA,NA,NA,22,1,45,right,1,4.5529398,sub-99108341
right,right,accuracy,NA,NA,NA,23,0,46,right,1,1.7182999,sub-99108341
left,left,accuracy,NA,NA,NA,23,1,47,left,1,4.9304058,sub-99108341
right,right,accuracy,NA,NA,NA,24,0,48,right,1,0.956524,sub-99108341
left,left,accuracy,NA,NA,NA,24,1,49,left,1,0.9796731,sub-99108341
left,left,accuracy,NA,NA,NA,25,0,50,right,0,5.6695115,sub-99108341
right,right,accuracy,NA,NA,NA,25,1,51,right,1,0.9958419,sub-99108341
left,left,accuracy,NA,NA,NA,26,0,52,right,0,4.3658021,sub-99108341
right,right,accuracy,NA,NA,NA,26,1,53,right,1,1.1179036,sub-99108341
right,right,accuracy,NA,NA,NA,27,0,54,right,1,1.2925661,sub-99108341
left,left,accuracy,NA,NA,NA,27,1,55,left,1,1.5679141,sub-99108341
right,right,accuracy,NA,NA,NA,28,0,56,right,1,0.8742124,sub-99108341
left,left,accuracy,NA,NA,NA,28,1,57,left,1,2.8884454,sub-99108341
right,right,accuracy,NA,NA,NA,29,0,58,right,1,1.1343539,sub-99108341
left,left,accuracy,NA,NA,NA,29,1,59,left,1,2.4045935,sub-99108341
NA,NA,accuracy,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-99108341
right,right,speed,NA,NA,NA,0,0,0,right,1,0.5098016,sub-99108341
left,left,speed,NA,NA,NA,0,1,1,left,1,0.9469098,sub-99108341
left,left,speed,NA,NA,NA,1,0,2,right,0,0.6323867,sub-99108341
right,right,speed,NA,NA,NA,1,1,3,right,1,0.7299039,sub-99108341
right,right,speed,NA,NA,NA,2,0,4,right,1,1.0407454,sub-99108341
left,left,speed,NA,NA,NA,2,1,5,left,1,1.1872108,sub-99108341
right,right,speed,NA,NA,NA,3,0,6,right,1,0.641868,sub-99108341
left,left,speed,NA,NA,NA,3,1,7,left,1,1.0035191,sub-99108341
right,right,speed,NA,NA,NA,4,0,8,right,1,0.8349287,sub-99108341
left,left,speed,NA,NA,NA,4,1,9,left,1,1.3998394,sub-99108341
right,right,speed,NA,NA,NA,5,0,10,right,1,0.7764827,sub-99108341
left,left,speed,NA,NA,NA,5,1,11,left,1,1.4039674,sub-99108341
left,left,speed,NA,NA,NA,6,0,12,right,0,1.1298202,sub-99108341
right,right,speed,NA,NA,NA,6,1,13,left,0,0.7601869,sub-99108341
right,right,speed,NA,NA,NA,7,0,14,right,1,0.6365813,sub-99108341
left,left,speed,NA,NA,NA,7,1,15,right,0,1.1348214,sub-99108341
right,right,speed,NA,NA,NA,8,0,16,right,1,0.6444713,sub-99108341
left,left,speed,NA,NA,NA,8,1,17,right,0,1.6089121,sub-99108341
right,right,speed,NA,NA,NA,9,0,18,right,1,0.7727241,sub-99108341
left,left,speed,NA,NA,NA,9,1,19,right,0,0.5558109,sub-99108341
right,right,speed,NA,NA,NA,10,0,20,right,1,0.6952611,sub-99108341
left,left,speed,NA,NA,NA,10,1,21,right,0,0.8754947,sub-99108341
left,left,speed,NA,NA,NA,11,0,22,right,0,0.9718867,sub-99108341
right,right,speed,NA,NA,NA,11,1,23,right,1,0.7763591,sub-99108341
right,right,speed,NA,NA,NA,12,0,24,right,1,0.9212207,sub-99108341
left,left,speed,NA,NA,NA,12,1,25,left,1,1.4276002,sub-99108341
right,right,speed,NA,NA,NA,13,0,26,right,1,0.7574194,sub-99108341
left,left,speed,NA,NA,NA,13,1,27,left,1,2.0024761,sub-99108341
left,left,speed,NA,NA,NA,14,0,28,right,0,0.6985344,sub-99108341
right,right,speed,NA,NA,NA,14,1,29,right,1,0.7267038,sub-99108341
right,right,speed,NA,NA,NA,15,0,30,right,1,0.6099174,sub-99108341
left,left,speed,NA,NA,NA,15,1,31,right,0,1.8702389,sub-99108341
left,left,speed,NA,NA,NA,16,0,32,right,0,2.3266963,sub-99108341
right,right,speed,NA,NA,NA,16,1,33,right,1,1.2612152,sub-99108341
left,left,speed,NA,NA,NA,17,0,34,left,1,1.1164388,sub-99108341
right,right,speed,NA,NA,NA,17,1,35,right,1,1.8472148,sub-99108341
right,right,speed,NA,NA,NA,18,0,36,right,1,1.5739946,sub-99108341
