direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-50424898
right,right,NA,0,0,0,NA,NA,NA,right,1,1.4576763,sub-50424898
left,left,NA,0,1,1,NA,NA,NA,left,1,0.8585881,sub-50424898
left,left,NA,1,0,2,NA,NA,NA,right,0,1.1667692,sub-50424898
right,right,NA,1,1,3,NA,NA,NA,right,1,1.1839533,sub-50424898
left,left,NA,2,0,4,NA,NA,NA,left,1,0.8920661,sub-50424898
right,right,NA,2,1,5,NA,NA,NA,right,1,0.7932805,sub-50424898
right,right,NA,3,0,6,NA,NA,NA,right,1,1.564933,sub-50424898
left,left,NA,3,1,7,NA,NA,NA,left,1,0.7893843,sub-50424898
right,right,NA,4,0,8,NA,NA,NA,right,1,0.6303472,sub-50424898
left,left,NA,4,1,9,NA,NA,NA,left,1,0.6487829,sub-50424898
left,left,NA,5,0,10,NA,NA,NA,left,1,0.7339975,sub-50424898
right,right,NA,5,1,11,NA,NA,NA,right,1,0.4929574,sub-50424898
left,left,NA,6,0,12,NA,NA,NA,left,1,0.48486,sub-50424898
right,right,NA,6,1,13,NA,NA,NA,right,1,0.4664759,sub-50424898
left,left,NA,7,0,14,NA,NA,NA,left,1,0.4946554,sub-50424898
right,right,NA,7,1,15,NA,NA,NA,right,1,0.4962897,sub-50424898
right,right,NA,8,0,16,NA,NA,NA,left,0,0.5222645,sub-50424898
left,left,NA,8,1,17,NA,NA,NA,left,1,0.7768422,sub-50424898
left,left,NA,9,0,18,NA,NA,NA,left,1,0.6243674,sub-50424898
right,right,NA,9,1,19,NA,NA,NA,right,1,0.4630382,sub-50424898
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-50424898
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-50424898
right,right,accuracy,NA,NA,NA,0,0,0,left,0,0.6468503,sub-50424898
left,left,accuracy,NA,NA,NA,0,1,1,left,1,0.7602124,sub-50424898
left,left,accuracy,NA,NA,NA,1,0,2,right,0,0.5040835,sub-50424898
right,right,accuracy,NA,NA,NA,1,1,3,left,0,0.4994825,sub-50424898
right,right,accuracy,NA,NA,NA,2,0,4,right,1,0.7808942,sub-50424898
left,left,accuracy,NA,NA,NA,2,1,5,left,1,0.591522,sub-50424898
right,right,accuracy,NA,NA,NA,3,0,6,right,1,0.4717069,sub-50424898
left,left,accuracy,NA,NA,NA,3,1,7,left,1,0.620796,sub-50424898
left,left,accuracy,NA,NA,NA,4,0,8,right,0,0.5484313,sub-50424898
right,right,accuracy,NA,NA,NA,4,1,9,left,0,0.6449955,sub-50424898
left,left,accuracy,NA,NA,NA,5,0,10,left,1,0.5771521,sub-50424898
right,right,accuracy,NA,NA,NA,5,1,11,right,1,0.9758191,sub-50424898
left,left,accuracy,NA,NA,NA,6,0,12,left,1,0.5961129,sub-50424898
right,right,accuracy,NA,NA,NA,6,1,13,right,1,0.4977386,sub-50424898
left,left,accuracy,NA,NA,NA,7,0,14,left,1,0.5890196,sub-50424898
right,right,accuracy,NA,NA,NA,7,1,15,right,1,0.463073,sub-50424898
left,left,accuracy,NA,NA,NA,8,0,16,left,1,0.5673473,sub-50424898
right,right,accuracy,NA,NA,NA,8,1,17,right,1,0.5162814,sub-50424898
left,left,accuracy,NA,NA,NA,9,0,18,right,0,0.7710295,sub-50424898
right,right,accuracy,NA,NA,NA,9,1,19,right,1,1.4055509,sub-50424898
left,left,accuracy,NA,NA,NA,10,0,20,left,1,0.5312292,sub-50424898
right,right,accuracy,NA,NA,NA,10,1,21,right,1,0.5997705,sub-50424898
left,left,accuracy,NA,NA,NA,11,0,22,left,1,0.8292552,sub-50424898
right,right,accuracy,NA,NA,NA,11,1,23,right,1,0.453584,sub-50424898
left,left,accuracy,NA,NA,NA,12,0,24,left,1,0.6571022,sub-50424898
right,right,accuracy,NA,NA,NA,12,1,25,right,1,0.6437058,sub-50424898
left,left,accuracy,NA,NA,NA,13,0,26,left,1,0.5855776,sub-50424898
right,right,accuracy,NA,NA,NA,13,1,27,right,1,0.4160892,sub-50424898
right,right,accuracy,NA,NA,NA,14,0,28,right,1,0.6235232,sub-50424898
left,left,accuracy,NA,NA,NA,14,1,29,left,1,0.4029294,sub-50424898
left,left,accuracy,NA,NA,NA,15,0,30,left,1,0.5782684,sub-50424898
right,right,accuracy,NA,NA,NA,15,1,31,right,1,0.4502541,sub-50424898
left,left,accuracy,NA,NA,NA,16,0,32,left,1,0.4729073,sub-50424898
right,right,accuracy,NA,NA,NA,16,1,33,right,1,0.4108097,sub-50424898
right,right,accuracy,NA,NA,NA,17,0,34,left,0,0.5546412,sub-50424898
left,left,accuracy,NA,NA,NA,17,1,35,right,0,0.4901361,sub-50424898
right,right,accuracy,NA,NA,NA,18,0,36,right,1,0.6130984,sub-50424898
left,left,accuracy,NA,NA,NA,18,1,37,left,1,0.5288561,sub-50424898
left,left,accuracy,NA,NA,NA,19,0,38,left,1,0.701561,sub-50424898
right,right,accuracy,NA,NA,NA,19,1,39,right,1,0.4861672,sub-50424898
right,right,accuracy,NA,NA,NA,20,0,40,right,1,0.5389471,sub-50424898
