direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-13362877
right,right,NA,0,0,0,NA,NA,NA,right,1,2.2549501370012877,sub-13362877
left,left,NA,0,1,1,NA,NA,NA,left,1,1.38258095200581,sub-13362877
right,right,NA,1,0,2,NA,NA,NA,right,1,1.328764293997665,sub-13362877
left,left,NA,1,1,3,NA,NA,NA,left,1,1.4289198689948537,sub-13362877
right,right,NA,2,0,4,NA,NA,NA,right,1,1.2016847759950906,sub-13362877
left,left,NA,2,1,5,NA,NA,NA,left,1,1.3294775600006687,sub-13362877
left,left,NA,3,0,6,NA,NA,NA,left,1,1.3511608840053668,sub-13362877
right,right,NA,3,1,7,NA,NA,NA,right,1,1.6291078819995164,sub-13362877
left,left,NA,4,0,8,NA,NA,NA,left,1,1.600419864000287,sub-13362877
right,right,NA,4,1,9,NA,NA,NA,right,1,0.995611574006034,sub-13362877
right,right,NA,5,0,10,NA,NA,NA,right,1,1.5834127460038872,sub-13362877
left,left,NA,5,1,11,NA,NA,NA,left,1,1.0490374189976135,sub-13362877
left,left,NA,6,0,12,NA,NA,NA,left,1,1.30967832999886,sub-13362877
right,right,NA,6,1,13,NA,NA,NA,right,1,0.9370003580042976,sub-13362877
left,left,NA,7,0,14,NA,NA,NA,left,1,0.9815318299952196,sub-13362877
right,right,NA,7,1,15,NA,NA,NA,right,1,0.9452626009951928,sub-13362877
left,left,NA,8,0,16,NA,NA,NA,left,1,1.0036707859981109,sub-13362877
right,right,NA,8,1,17,NA,NA,NA,right,1,1.161673657996289,sub-13362877
right,right,NA,9,0,18,NA,NA,NA,left,0,1.4390934389957692,sub-13362877
left,left,NA,9,1,19,NA,NA,NA,left,1,1.221778593993804,sub-13362877
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-13362877
