direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-47813663
left,left,NA,0,0,0,NA,NA,NA,right,0,4.801505457959138,sub-47813663
right,right,NA,0,1,1,NA,NA,NA,left,0,3.615577457996551,sub-47813663
left,left,NA,1,0,2,NA,NA,NA,right,0,2.8820006670430303,sub-47813663
right,right,NA,1,1,3,NA,NA,NA,left,0,1.8937185420072635,sub-47813663
left,left,NA,2,0,4,NA,NA,NA,left,1,3.245260583993513,sub-47813663
right,right,NA,2,1,5,NA,NA,NA,right,1,3.577627125021536,sub-47813663
left,left,NA,3,0,6,NA,NA,NA,left,1,5.051523415953852,sub-47813663
right,right,NA,3,1,7,NA,NA,NA,left,0,4.520449375035241,sub-47813663
right,right,NA,4,0,8,NA,NA,NA,right,1,5.992732791986782,sub-47813663
left,left,NA,4,1,9,NA,NA,NA,left,1,5.273997584008612,sub-47813663
right,right,NA,5,0,10,NA,NA,NA,right,1,5.585941749974154,sub-47813663
left,left,NA,5,1,11,NA,NA,NA,left,1,5.735298500047065,sub-47813663
right,right,NA,6,0,12,NA,NA,NA,left,0,5.983160208037589,sub-47813663
left,left,NA,6,1,13,NA,NA,NA,left,1,3.664400958979968,sub-47813663
right,right,NA,7,0,14,NA,NA,NA,left,0,5.350745958974585,sub-47813663
left,left,NA,7,1,15,NA,NA,NA,left,1,5.62534783402225,sub-47813663
right,right,NA,8,0,16,NA,NA,NA,right,1,5.854915582982358,sub-47813663
left,left,NA,8,1,17,NA,NA,NA,left,1,5.7874705829890445,sub-47813663
right,right,NA,9,0,18,NA,NA,NA,left,0,5.606744958029594,sub-47813663
left,left,NA,9,1,19,NA,NA,NA,left,1,5.54756608401658,sub-47813663
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-47813663
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-47813663
