direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-11874807
right,right,NA,0,0,0,NA,NA,NA,right,1,1.135774000082165,sub-11874807
left,left,NA,0,1,1,NA,NA,NA,left,1,2.450950500089675,sub-11874807
left,left,NA,1,0,2,NA,NA,NA,right,0,0.8925815999973565,sub-11874807
right,right,NA,1,1,3,NA,NA,NA,right,1,1.0647718000691384,sub-11874807
right,right,NA,2,0,4,NA,NA,NA,right,1,3.6680660999845713,sub-11874807
left,left,NA,2,1,5,NA,NA,NA,left,1,0.8812375999987125,sub-11874807
right,right,NA,3,0,6,NA,NA,NA,right,1,1.329836399992928,sub-11874807
left,left,NA,3,1,7,NA,NA,NA,left,1,0.8175730002112687,sub-11874807
left,left,NA,4,0,8,NA,NA,NA,right,0,0.8119312000926584,sub-11874807
right,right,NA,4,1,9,NA,NA,NA,right,1,0.9065707998815924,sub-11874807
left,left,NA,5,0,10,NA,NA,NA,left,1,1.2814059001393616,sub-11874807
right,right,NA,5,1,11,NA,NA,NA,right,1,0.758818400092423,sub-11874807
left,left,NA,6,0,12,NA,NA,NA,left,1,1.084850300103426,sub-11874807
right,right,NA,6,1,13,NA,NA,NA,right,1,0.7257459000684321,sub-11874807
right,right,NA,7,0,14,NA,NA,NA,right,1,0.6339791000355035,sub-11874807
left,left,NA,7,1,15,NA,NA,NA,left,1,0.6926275000441819,sub-11874807
right,right,NA,8,0,16,NA,NA,NA,right,1,0.45367350010201335,sub-11874807
left,left,NA,8,1,17,NA,NA,NA,left,1,0.5358496999833733,sub-11874807
left,left,NA,9,0,18,NA,NA,NA,left,1,1.0480067001190037,sub-11874807
right,right,NA,9,1,19,NA,NA,NA,right,1,0.4893583001103252,sub-11874807
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-11874807
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-11874807
right,right,speed,NA,NA,NA,0,0,0,right,1,0.4717355999164283,sub-11874807
left,left,speed,NA,NA,NA,0,1,1,left,1,0.5198240999598056,sub-11874807
right,right,speed,NA,NA,NA,1,0,2,right,1,0.3687708999495954,sub-11874807
left,left,speed,NA,NA,NA,1,1,3,right,0,0.49773539998568594,sub-11874807
right,right,speed,NA,NA,NA,2,0,4,right,1,0.7001618999056518,sub-11874807
left,left,speed,NA,NA,NA,2,1,5,left,1,0.7208324999082834,sub-11874807
right,right,speed,NA,NA,NA,3,0,6,right,1,0.550558399874717,sub-11874807
left,left,speed,NA,NA,NA,3,1,7,left,1,0.7118053999729455,sub-11874807
right,right,speed,NA,NA,NA,4,0,8,right,1,0.5467395999003202,sub-11874807
left,left,speed,NA,NA,NA,4,1,9,left,1,0.8788862000219524,sub-11874807
right,right,speed,NA,NA,NA,5,0,10,right,1,0.4378470000810921,sub-11874807
