direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-36789436
left,left,NA,0,0,0,NA,NA,NA,left,1,0.932565001,sub-36789436
right,right,NA,0,1,1,NA,NA,NA,right,1,0.755666586,sub-36789436
right,right,NA,1,0,2,NA,NA,NA,right,1,1.364968154,sub-36789436
left,left,NA,1,1,3,NA,NA,NA,left,1,0.680057201,sub-36789436
left,left,NA,2,0,4,NA,NA,NA,left,1,0.671200296,sub-36789436
right,right,NA,2,1,5,NA,NA,NA,right,1,0.710392606,sub-36789436
left,left,NA,3,0,6,NA,NA,NA,left,1,0.908104976,sub-36789436
right,right,NA,3,1,7,NA,NA,NA,right,1,0.683236262,sub-36789436
right,right,NA,4,0,8,NA,NA,NA,right,1,0.932181314,sub-36789436
left,left,NA,4,1,9,NA,NA,NA,left,1,0.804337274,sub-36789436
right,right,NA,5,0,10,NA,NA,NA,right,1,0.68365316,sub-36789436
left,left,NA,5,1,11,NA,NA,NA,left,1,0.741055785,sub-36789436
left,left,NA,6,0,12,NA,NA,NA,left,1,0.859474827,sub-36789436
right,right,NA,6,1,13,NA,NA,NA,right,1,0.745490703,sub-36789436
right,right,NA,7,0,14,NA,NA,NA,right,1,0.614940171,sub-36789436
left,left,NA,7,1,15,NA,NA,NA,left,1,0.523195911,sub-36789436
right,right,NA,8,0,16,NA,NA,NA,right,1,0.613038158,sub-36789436
left,left,NA,8,1,17,NA,NA,NA,left,1,0.706100051,sub-36789436
left,left,NA,9,0,18,NA,NA,NA,left,1,0.826378657,sub-36789436
right,right,NA,9,1,19,NA,NA,NA,right,1,1.480561394,sub-36789436
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-36789436
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-36789436
left,left,speed,NA,NA,NA,0,0,0,left,1,0.534091088,sub-36789436
right,right,speed,NA,NA,NA,0,1,1,right,1,0.481470152,sub-36789436
