direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-19846406
left,left,NA,0,0,0,NA,NA,NA,left,1,15.012002,sub-19846406
right,right,NA,0,1,1,NA,NA,NA,right,1,3.8776824,sub-19846406
left,left,NA,1,0,2,NA,NA,NA,left,1,2.238808,sub-19846406
right,right,NA,1,1,3,NA,NA,NA,left,0,1.8272248,sub-19846406
right,right,NA,2,0,4,NA,NA,NA,right,1,2.1635819,sub-19846406
left,left,NA,2,1,5,NA,NA,NA,left,1,2.8096355,sub-19846406
right,right,NA,3,0,6,NA,NA,NA,left,0,2.5707285,sub-19846406
left,left,NA,3,1,7,NA,NA,NA,left,1,3.4507256,sub-19846406
left,left,NA,4,0,8,NA,NA,NA,right,0,1.6232478,sub-19846406
right,right,NA,4,1,9,NA,NA,NA,right,1,2.4800921,sub-19846406
left,left,NA,5,0,10,NA,NA,NA,left,1,1.4067061,sub-19846406
right,right,NA,5,1,11,NA,NA,NA,left,0,1.2054227,sub-19846406
right,right,NA,6,0,12,NA,NA,NA,right,1,1.2787555,sub-19846406
left,left,NA,6,1,13,NA,NA,NA,right,0,1.1775625,sub-19846406
right,right,NA,7,0,14,NA,NA,NA,left,0,1.3244174,sub-19846406
left,left,NA,7,1,15,NA,NA,NA,left,1,1.4946149,sub-19846406
left,left,NA,8,0,16,NA,NA,NA,left,1,1.0991565,sub-19846406
right,right,NA,8,1,17,NA,NA,NA,left,0,1.1551201,sub-19846406
right,right,NA,9,0,18,NA,NA,NA,right,1,0.8804308,sub-19846406
left,left,NA,9,1,19,NA,NA,NA,left,1,2.0727564,sub-19846406
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-19846406
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-19846406
right,right,accuracy,NA,NA,NA,0,0,0,left,0,1.7977835,sub-19846406
left,left,accuracy,NA,NA,NA,0,1,1,left,1,2.2149304,sub-19846406
right,right,accuracy,NA,NA,NA,1,0,2,right,1,1.0506349,sub-19846406
left,left,accuracy,NA,NA,NA,1,1,3,left,1,1.8423666,sub-19846406
right,right,accuracy,NA,NA,NA,2,0,4,right,1,1.4972898,sub-19846406
left,left,accuracy,NA,NA,NA,2,1,5,left,1,1.4109426,sub-19846406
right,right,accuracy,NA,NA,NA,3,0,6,right,1,1.9067834,sub-19846406
left,left,accuracy,NA,NA,NA,3,1,7,left,1,1.3968652,sub-19846406
right,right,accuracy,NA,NA,NA,4,0,8,right,1,1.2223306,sub-19846406
left,left,accuracy,NA,NA,NA,4,1,9,left,1,1.1967109,sub-19846406
left,left,accuracy,NA,NA,NA,5,0,10,left,1,0.9505446,sub-19846406
right,right,accuracy,NA,NA,NA,5,1,11,left,0,1.700485,sub-19846406
left,left,accuracy,NA,NA,NA,6,0,12,left,1,1.6468317,sub-19846406
right,right,accuracy,NA,NA,NA,6,1,13,right,1,1.2267413,sub-19846406
right,right,accuracy,NA,NA,NA,7,0,14,left,0,1.4775711,sub-19846406
left,left,accuracy,NA,NA,NA,7,1,15,left,1,1.6139647,sub-19846406
right,right,accuracy,NA,NA,NA,8,0,16,left,0,1.9053573,sub-19846406
left,left,accuracy,NA,NA,NA,8,1,17,left,1,1.2686906,sub-19846406
left,left,accuracy,NA,NA,NA,9,0,18,right,0,1.1438801,sub-19846406
right,right,accuracy,NA,NA,NA,9,1,19,right,1,2.1503016,sub-19846406
right,right,accuracy,NA,NA,NA,10,0,20,left,0,0.8659087,sub-19846406
left,left,accuracy,NA,NA,NA,10,1,21,left,1,1.0123638,sub-19846406
left,left,accuracy,NA,NA,NA,11,0,22,left,1,0.8898846,sub-19846406
right,right,accuracy,NA,NA,NA,11,1,23,right,1,0.9981383,sub-19846406
right,right,accuracy,NA,NA,NA,12,0,24,left,0,0.6895706,sub-19846406
left,left,accuracy,NA,NA,NA,12,1,25,left,1,0.498866,sub-19846406
left,left,accuracy,NA,NA,NA,13,0,26,left,1,0.5956028,sub-19846406
right,right,accuracy,NA,NA,NA,13,1,27,right,1,0.9530639,sub-19846406
right,right,accuracy,NA,NA,NA,14,0,28,left,0,0.732175,sub-19846406
left,left,accuracy,NA,NA,NA,14,1,29,left,1,1.2846559,sub-19846406
right,right,accuracy,NA,NA,NA,15,0,30,left,0,1.1214658,sub-19846406
left,left,accuracy,NA,NA,NA,15,1,31,left,1,1.1120693,sub-19846406
left,left,accuracy,NA,NA,NA,16,0,32,left,1,2.1883677,sub-19846406
right,right,accuracy,NA,NA,NA,16,1,33,right,1,1.0193274,sub-19846406
left,left,accuracy,NA,NA,NA,17,0,34,left,1,1.2831514,sub-19846406
