direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-48018015
right,right,NA,0,0,0,NA,NA,NA,right,1,5.670035760000246,sub-48018015
left,left,NA,0,1,1,NA,NA,NA,left,1,5.460027731000082,sub-48018015
right,right,NA,1,0,2,NA,NA,NA,left,0,7.047556298000018,sub-48018015
left,left,NA,1,1,3,NA,NA,NA,right,0,5.985794444999556,sub-48018015
left,left,NA,2,0,4,NA,NA,NA,left,1,6.245592756000406,sub-48018015
right,right,NA,2,1,5,NA,NA,NA,right,1,6.691906101999848,sub-48018015
right,right,NA,3,0,6,NA,NA,NA,right,1,6.770725022999613,sub-48018015
left,left,NA,3,1,7,NA,NA,NA,left,1,5.319524902000012,sub-48018015
right,right,NA,4,0,8,NA,NA,NA,right,1,14.495602027999666,sub-48018015
left,left,NA,4,1,9,NA,NA,NA,left,1,5.492557268999917,sub-48018015
right,right,NA,5,0,10,NA,NA,NA,right,1,6.326245653999649,sub-48018015
left,left,NA,5,1,11,NA,NA,NA,left,1,6.331558166999457,sub-48018015
left,left,NA,6,0,12,NA,NA,NA,left,1,5.473208223000256,sub-48018015
right,right,NA,6,1,13,NA,NA,NA,right,1,5.575376546000371,sub-48018015
left,left,NA,7,0,14,NA,NA,NA,left,1,5.670000216000517,sub-48018015
right,right,NA,7,1,15,NA,NA,NA,right,1,5.270567958999891,sub-48018015
right,right,NA,8,0,16,NA,NA,NA,right,1,5.524905284999477,sub-48018015
left,left,NA,8,1,17,NA,NA,NA,left,1,4.858589403999758,sub-48018015
left,left,NA,9,0,18,NA,NA,NA,left,1,1.3803201009995971,sub-48018015
right,right,NA,9,1,19,NA,NA,NA,right,1,1.1929412179997598,sub-48018015
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-48018015
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-48018015
right,right,accuracy,NA,NA,NA,0,0,0,right,1,3.5043234639997536,sub-48018015
left,left,accuracy,NA,NA,NA,0,1,1,right,0,5.671394241000598,sub-48018015
right,right,accuracy,NA,NA,NA,1,0,2,right,1,2.55912259500019,sub-48018015
left,left,accuracy,NA,NA,NA,1,1,3,left,1,6.247328170000401,sub-48018015
right,right,accuracy,NA,NA,NA,2,0,4,left,0,5.904618198999742,sub-48018015
left,left,accuracy,NA,NA,NA,2,1,5,left,1,5.607057551999787,sub-48018015
left,left,accuracy,NA,NA,NA,3,0,6,left,1,5.460897375999593,sub-48018015
right,right,accuracy,NA,NA,NA,3,1,7,right,1,6.278816126000493,sub-48018015
right,right,accuracy,NA,NA,NA,4,0,8,right,1,3.44113251699946,sub-48018015
left,left,accuracy,NA,NA,NA,4,1,9,left,1,4.6923518510002395,sub-48018015
right,right,accuracy,NA,NA,NA,5,0,10,right,1,7.314109601999917,sub-48018015
left,left,accuracy,NA,NA,NA,5,1,11,left,1,5.825680605999878,sub-48018015
right,right,accuracy,NA,NA,NA,6,0,12,right,1,5.472662567000043,sub-48018015
left,left,accuracy,NA,NA,NA,6,1,13,left,1,8.550934214000335,sub-48018015
left,left,accuracy,NA,NA,NA,7,0,14,right,0,7.61358734499936,sub-48018015
right,right,accuracy,NA,NA,NA,7,1,15,right,1,4.4363247470000715,sub-48018015
left,left,accuracy,NA,NA,NA,8,0,16,left,1,6.23128785300014,sub-48018015
right,right,accuracy,NA,NA,NA,8,1,17,right,1,9.307578312999794,sub-48018015
right,right,accuracy,NA,NA,NA,9,0,18,left,0,5.672337717000119,sub-48018015
left,left,accuracy,NA,NA,NA,9,1,19,left,1,3.366126453999641,sub-48018015
left,left,accuracy,NA,NA,NA,10,0,20,right,0,5.311961784999767,sub-48018015
right,right,accuracy,NA,NA,NA,10,1,21,right,1,6.316665042999375,sub-48018015
right,right,accuracy,NA,NA,NA,11,0,22,right,1,5.7456220640005995,sub-48018015
left,left,accuracy,NA,NA,NA,11,1,23,left,1,5.7683224709999195,sub-48018015
left,left,accuracy,NA,NA,NA,12,0,24,right,0,8.175249509999958,sub-48018015
right,right,accuracy,NA,NA,NA,12,1,25,left,0,6.081023423000261,sub-48018015
right,right,accuracy,NA,NA,NA,13,0,26,right,1,6.214341500000046,sub-48018015
left,left,accuracy,NA,NA,NA,13,1,27,right,0,5.750471125000331,sub-48018015
right,right,accuracy,NA,NA,NA,14,0,28,right,1,8.359458386999904,sub-48018015
left,left,accuracy,NA,NA,NA,14,1,29,left,1,12.116652431999682,sub-48018015
right,right,accuracy,NA,NA,NA,15,0,30,right,1,7.591804665999916,sub-48018015
left,left,accuracy,NA,NA,NA,15,1,31,right,0,6.257382177999716,sub-48018015
right,right,accuracy,NA,NA,NA,16,0,32,left,0,6.68073248499968,sub-48018015
left,left,accuracy,NA,NA,NA,16,1,33,right,0,5.396834865000528,sub-48018015
right,right,accuracy,NA,NA,NA,17,0,34,left,0,6.028929506999702,sub-48018015
left,left,accuracy,NA,NA,NA,17,1,35,right,0,8.574316609000562,sub-48018015
left,left,accuracy,NA,NA,NA,18,0,36,left,1,5.6688865670003,sub-48018015
right,right,accuracy,NA,NA,NA,18,1,37,right,1,8.67778815299971,sub-48018015
right,right,accuracy,NA,NA,NA,19,0,38,left,0,5.4387886840004285,sub-48018015
left,left,accuracy,NA,NA,NA,19,1,39,left,1,5.163363296999705,sub-48018015
left,left,accuracy,NA,NA,NA,20,0,40,right,0,6.0520162780003375,sub-48018015
right,right,accuracy,NA,NA,NA,20,1,41,right,1,6.042379272999824,sub-48018015
