direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-43863186
left,left,NA,0,0,0,NA,NA,NA,left,1,6.201261099999101,sub-43863186
right,right,NA,0,1,1,NA,NA,NA,left,0,2.779309400000784,sub-43863186
left,left,NA,1,0,2,NA,NA,NA,left,1,5.785411900000327,sub-43863186
right,right,NA,1,1,3,NA,NA,NA,right,1,2.991663699998753,sub-43863186
left,left,NA,2,0,4,NA,NA,NA,right,0,2.081160000001546,sub-43863186
right,right,NA,2,1,5,NA,NA,NA,right,1,2.734483000000182,sub-43863186
right,right,NA,3,0,6,NA,NA,NA,left,0,1.5499524000006204,sub-43863186
left,left,NA,3,1,7,NA,NA,NA,left,1,4.893447800001013,sub-43863186
right,right,NA,4,0,8,NA,NA,NA,right,1,1.5909628000008524,sub-43863186
left,left,NA,4,1,9,NA,NA,NA,right,0,5.584254399997008,sub-43863186
left,left,NA,5,0,10,NA,NA,NA,left,1,2.1473974000000453,sub-43863186
right,right,NA,5,1,11,NA,NA,NA,right,1,3.7585085000027902,sub-43863186
right,right,NA,6,0,12,NA,NA,NA,right,1,5.478073599999334,sub-43863186
left,left,NA,6,1,13,NA,NA,NA,right,0,7.248170099999697,sub-43863186
left,left,NA,7,0,14,NA,NA,NA,left,1,1.1860849000004237,sub-43863186
right,right,NA,7,1,15,NA,NA,NA,left,0,2.3653199000000313,sub-43863186
left,left,NA,8,0,16,NA,NA,NA,right,0,3.729983200002607,sub-43863186
right,right,NA,8,1,17,NA,NA,NA,left,0,2.2131069999995816,sub-43863186
right,right,NA,9,0,18,NA,NA,NA,right,1,2.504805300002772,sub-43863186
left,left,NA,9,1,19,NA,NA,NA,left,1,5.4029436000018904,sub-43863186
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-43863186
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-43863186
right,right,accuracy,NA,NA,NA,0,0,0,right,1,1.000098500000604,sub-43863186
left,left,accuracy,NA,NA,NA,0,1,1,left,1,1.0125514999999723,sub-43863186
left,left,accuracy,NA,NA,NA,1,0,2,left,1,2.3736165999980585,sub-43863186
right,right,accuracy,NA,NA,NA,1,1,3,right,1,1.2299398000031945,sub-43863186
left,left,accuracy,NA,NA,NA,2,0,4,right,0,1.1020606000020052,sub-43863186
right,right,accuracy,NA,NA,NA,2,1,5,left,0,3.4191940000018803,sub-43863186
right,right,accuracy,NA,NA,NA,3,0,6,left,0,1.933527699999104,sub-43863186
left,left,accuracy,NA,NA,NA,3,1,7,left,1,5.39227199999732,sub-43863186
left,left,accuracy,NA,NA,NA,4,0,8,left,1,1.5175190000009025,sub-43863186
right,right,accuracy,NA,NA,NA,4,1,9,right,1,1.3006875999999463,sub-43863186
right,right,accuracy,NA,NA,NA,5,0,10,right,1,0.812827699999616,sub-43863186
left,left,accuracy,NA,NA,NA,5,1,11,left,1,3.4138208999975177,sub-43863186
right,right,accuracy,NA,NA,NA,6,0,12,right,1,1.7020392999984324,sub-43863186
left,left,accuracy,NA,NA,NA,6,1,13,left,1,2.090308599999844,sub-43863186
right,right,accuracy,NA,NA,NA,7,0,14,right,1,1.2055394999988494,sub-43863186
left,left,accuracy,NA,NA,NA,7,1,15,left,1,1.1766425000023446,sub-43863186
left,left,accuracy,NA,NA,NA,8,0,16,left,1,1.2201017000006686,sub-43863186
right,right,accuracy,NA,NA,NA,8,1,17,right,1,0.91538429999855,sub-43863186
right,right,accuracy,NA,NA,NA,9,0,18,right,1,1.270918199999869,sub-43863186
left,left,accuracy,NA,NA,NA,9,1,19,left,1,0.6774977999994007,sub-43863186
right,right,accuracy,NA,NA,NA,10,0,20,right,1,1.1304077000022517,sub-43863186
left,left,accuracy,NA,NA,NA,10,1,21,left,1,0.953935100002127,sub-43863186
left,left,accuracy,NA,NA,NA,11,0,22,left,1,1.0417317999999796,sub-43863186
right,right,accuracy,NA,NA,NA,11,1,23,left,0,1.1861446000002616,sub-43863186
left,left,accuracy,NA,NA,NA,12,0,24,left,1,1.554937199998676,sub-43863186
right,right,accuracy,NA,NA,NA,12,1,25,right,1,0.8606223000024329,sub-43863186
right,right,accuracy,NA,NA,NA,13,0,26,right,1,2.032116499998665,sub-43863186
left,left,accuracy,NA,NA,NA,13,1,27,left,1,0.8802721000029123,sub-43863186
left,left,accuracy,NA,NA,NA,14,0,28,left,1,1.2821936000000278,sub-43863186
right,right,accuracy,NA,NA,NA,14,1,29,right,1,0.8922550000024785,sub-43863186
left,left,accuracy,NA,NA,NA,15,0,30,left,1,0.7505767000002379,sub-43863186
right,right,accuracy,NA,NA,NA,15,1,31,right,1,0.8606598000005761,sub-43863186
left,left,accuracy,NA,NA,NA,16,0,32,left,1,0.9136147999997776,sub-43863186
right,right,accuracy,NA,NA,NA,16,1,33,right,1,0.7765214000028209,sub-43863186
right,right,accuracy,NA,NA,NA,17,0,34,right,1,0.6114086999987194,sub-43863186
left,left,accuracy,NA,NA,NA,17,1,35,left,1,0.6600689000006241,sub-43863186
right,right,accuracy,NA,NA,NA,18,0,36,right,1,0.8381492000007711,sub-43863186
left,left,accuracy,NA,NA,NA,18,1,37,left,1,0.7135990999995556,sub-43863186
right,right,accuracy,NA,NA,NA,19,0,38,right,1,0.6618692000010924,sub-43863186
left,left,accuracy,NA,NA,NA,19,1,39,left,1,0.9331783999987238,sub-43863186
left,left,accuracy,NA,NA,NA,20,0,40,left,1,2.8357489999980316,sub-43863186
right,right,accuracy,NA,NA,NA,20,1,41,right,1,0.5707216000009794,sub-43863186
left,left,accuracy,NA,NA,NA,21,0,42,left,1,0.6346072999986063,sub-43863186
right,right,accuracy,NA,NA,NA,21,1,43,right,1,0.5767740000010235,sub-43863186
left,left,accuracy,NA,NA,NA,22,0,44,left,1,0.6463838999989093,sub-43863186
right,right,accuracy,NA,NA,NA,22,1,45,right,1,0.6381164999984321,sub-43863186
right,right,accuracy,NA,NA,NA,23,0,46,right,1,0.6135996000011801,sub-43863186
left,left,accuracy,NA,NA,NA,23,1,47,left,1,0.5920535000004747,sub-43863186
left,left,accuracy,NA,NA,NA,24,0,48,right,0,0.6521506999997655,sub-43863186
right,right,accuracy,NA,NA,NA,24,1,49,right,1,1.2107819999982894,sub-43863186
right,right,accuracy,NA,NA,NA,25,0,50,right,1,0.6002707999978156,sub-43863186
left,left,accuracy,NA,NA,NA,25,1,51,left,1,0.5704026999992493,sub-43863186
left,left,accuracy,NA,NA,NA,26,0,52,left,1,3.4269700000004377,sub-43863186
right,right,accuracy,NA,NA,NA,26,1,53,right,1,0.8407479999987117,sub-43863186
right,right,accuracy,NA,NA,NA,27,0,54,right,1,0.9514238000010664,sub-43863186
left,left,accuracy,NA,NA,NA,27,1,55,left,1,2.0631592999998247,sub-43863186
right,right,accuracy,NA,NA,NA,28,0,56,right,1,0.681211600000097,sub-43863186
left,left,accuracy,NA,NA,NA,28,1,57,right,0,0.8136568000008992,sub-43863186
left,left,accuracy,NA,NA,NA,29,0,58,left,1,1.0665947000015876,sub-43863186
right,right,accuracy,NA,NA,NA,29,1,59,right,1,0.6851119999992079,sub-43863186
NA,NA,accuracy,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-43863186
left,left,speed,NA,NA,NA,0,0,0,left,1,1.1360870999997132,sub-43863186
right,right,speed,NA,NA,NA,0,1,1,right,1,1.1284737999994832,sub-43863186
left,left,speed,NA,NA,NA,1,0,2,left,1,0.9954877000018314,sub-43863186
right,right,speed,NA,NA,NA,1,1,3,right,1,4.741032600002654,sub-43863186
right,right,speed,NA,NA,NA,2,0,4,left,0,1.5034917000011774,sub-43863186
left,left,speed,NA,NA,NA,2,1,5,left,1,1.2252585999995065,sub-43863186
right,right,speed,NA,NA,NA,3,0,6,right,1,1.1844027000006463,sub-43863186
left,left,speed,NA,NA,NA,3,1,7,left,1,1.3678899000005913,sub-43863186
right,right,speed,NA,NA,NA,4,0,8,right,1,0.9214135999973224,sub-43863186
left,left,speed,NA,NA,NA,4,1,9,left,1,0.9801360000019486,sub-43863186
left,left,speed,NA,NA,NA,5,0,10,left,1,0.90462209999896,sub-43863186
right,right,speed,NA,NA,NA,5,1,11,right,1,0.6354706999991322,sub-43863186
right,right,speed,NA,NA,NA,6,0,12,right,1,0.8374402000008558,sub-43863186
left,left,speed,NA,NA,NA,6,1,13,left,1,0.826177999999345,sub-43863186
right,right,speed,NA,NA,NA,7,0,14,right,1,0.6963219999997818,sub-43863186
left,left,speed,NA,NA,NA,7,1,15,left,1,0.8508535000000848,sub-43863186
left,left,speed,NA,NA,NA,8,0,16,left,1,0.9803536999970676,sub-43863186
right,right,speed,NA,NA,NA,8,1,17,right,1,0.7144069999994827,sub-43863186
right,right,speed,NA,NA,NA,9,0,18,right,1,0.7727305999978853,sub-43863186
left,left,speed,NA,NA,NA,9,1,19,left,1,1.0055890000003274,sub-43863186
left,left,speed,NA,NA,NA,10,0,20,right,0,1.1191135000008217,sub-43863186
right,right,speed,NA,NA,NA,10,1,21,left,0,1.0472105000008014,sub-43863186
right,right,speed,NA,NA,NA,11,0,22,right,1,0.6458616000018083,sub-43863186
left,left,speed,NA,NA,NA,11,1,23,right,0,8.076710900000762,sub-43863186
right,right,speed,NA,NA,NA,12,0,24,right,1,0.7181033999986539,sub-43863186
left,left,speed,NA,NA,NA,12,1,25,right,0,1.0219010000000708,sub-43863186
left,left,speed,NA,NA,NA,13,0,26,left,1,0.9731298000006064,sub-43863186
right,right,speed,NA,NA,NA,13,1,27,right,1,0.6138408000006166,sub-43863186
left,left,speed,NA,NA,NA,14,0,28,left,1,0.940407199999754,sub-43863186
right,right,speed,NA,NA,NA,14,1,29,right,1,0.9974666999987676,sub-43863186
right,right,speed,NA,NA,NA,15,0,30,right,1,0.7009842000006756,sub-43863186
left,left,speed,NA,NA,NA,15,1,31,left,1,0.6813537000016368,sub-43863186
