direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-91977916
left,left,NA,0,0,0,NA,NA,NA,right,0,0.9582019209999544,sub-91977916
right,right,NA,0,1,1,NA,NA,NA,left,0,1.292854007999949,sub-91977916
right,right,NA,1,0,2,NA,NA,NA,right,1,0.7861037150000811,sub-91977916
left,left,NA,1,1,3,NA,NA,NA,left,1,2.446001468000077,sub-91977916
right,right,NA,2,0,4,NA,NA,NA,right,1,1.8889343080002163,sub-91977916
left,left,NA,2,1,5,NA,NA,NA,left,1,1.5784373770000002,sub-91977916
right,right,NA,3,0,6,NA,NA,NA,right,1,0.967030259000012,sub-91977916
left,left,NA,3,1,7,NA,NA,NA,left,1,0.8838723600001686,sub-91977916
right,right,NA,4,0,8,NA,NA,NA,right,1,0.7413216219999867,sub-91977916
left,left,NA,4,1,9,NA,NA,NA,left,1,0.8940217449999182,sub-91977916
right,right,NA,5,0,10,NA,NA,NA,right,1,0.6713041770001382,sub-91977916
left,left,NA,5,1,11,NA,NA,NA,left,1,0.9010534219999043,sub-91977916
right,right,NA,6,0,12,NA,NA,NA,right,1,0.6799790550001035,sub-91977916
left,left,NA,6,1,13,NA,NA,NA,left,1,0.4466275689999293,sub-91977916
left,left,NA,7,0,14,NA,NA,NA,right,0,0.4056230849998883,sub-91977916
right,right,NA,7,1,15,NA,NA,NA,right,1,0.8845192900000711,sub-91977916
left,left,NA,8,0,16,NA,NA,NA,left,1,0.6278784559999622,sub-91977916
right,right,NA,8,1,17,NA,NA,NA,right,1,0.7021517790001326,sub-91977916
left,left,NA,9,0,18,NA,NA,NA,left,1,0.590627564999977,sub-91977916
right,right,NA,9,1,19,NA,NA,NA,right,1,0.9607294300001286,sub-91977916
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-91977916
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-91977916
left,left,speed,NA,NA,NA,0,0,0,right,0,0.5211759119999897,sub-91977916
right,right,speed,NA,NA,NA,0,1,1,left,0,0.2733749300000454,sub-91977916
right,right,speed,NA,NA,NA,1,0,2,right,1,0.5527493519998643,sub-91977916
left,left,speed,NA,NA,NA,1,1,3,left,1,0.6403960990000996,sub-91977916
right,right,speed,NA,NA,NA,2,0,4,right,1,0.3841929739999159,sub-91977916
left,left,speed,NA,NA,NA,2,1,5,right,0,0.36662339800000154,sub-91977916
left,left,speed,NA,NA,NA,3,0,6,left,1,0.5277349590000995,sub-91977916
right,right,speed,NA,NA,NA,3,1,7,right,1,0.7502688660001695,sub-91977916
right,right,speed,NA,NA,NA,4,0,8,left,0,0.570206411000072,sub-91977916
left,left,speed,NA,NA,NA,4,1,9,right,0,0.5962235500001043,sub-91977916
right,right,speed,NA,NA,NA,5,0,10,left,0,0.4176474519999829,sub-91977916
