direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-33160333
left,left,NA,0,0,0,NA,NA,NA,left,1,1.770419699998456,sub-33160333
right,right,NA,0,1,1,NA,NA,NA,right,1,0.8685745999973733,sub-33160333
right,right,NA,1,0,2,NA,NA,NA,right,1,1.093067699999665,sub-33160333
left,left,NA,1,1,3,NA,NA,NA,right,0,0.6247774000075879,sub-33160333
right,right,NA,2,0,4,NA,NA,NA,left,0,0.9821306000085316,sub-33160333
left,left,NA,2,1,5,NA,NA,NA,right,0,0.8336550999956671,sub-33160333
left,left,NA,3,0,6,NA,NA,NA,right,0,0.6951011999917682,sub-33160333
right,right,NA,3,1,7,NA,NA,NA,right,1,1.8676234999875303,sub-33160333
left,left,NA,4,0,8,NA,NA,NA,right,0,1.4900864999945045,sub-33160333
right,right,NA,4,1,9,NA,NA,NA,left,0,1.664886500002467,sub-33160333
right,right,NA,5,0,10,NA,NA,NA,right,1,0.8951621000014711,sub-33160333
left,left,NA,5,1,11,NA,NA,NA,right,0,0.8902699999889592,sub-33160333
left,left,NA,6,0,12,NA,NA,NA,left,1,2.801449100006721,sub-33160333
right,right,NA,6,1,13,NA,NA,NA,right,1,2.02520530000038,sub-33160333
left,left,NA,7,0,14,NA,NA,NA,right,0,2.024821899991366,sub-33160333
right,right,NA,7,1,15,NA,NA,NA,right,1,1.9031981000007363,sub-33160333
right,right,NA,8,0,16,NA,NA,NA,left,0,1.128837600001134,sub-33160333
left,left,NA,8,1,17,NA,NA,NA,right,0,2.7106401000055484,sub-33160333
right,right,NA,9,0,18,NA,NA,NA,left,0,1.996443400013959,sub-33160333
left,left,NA,9,1,19,NA,NA,NA,right,0,2.879040100000566,sub-33160333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-33160333
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-33160333
left,left,accuracy,NA,NA,NA,0,0,0,right,0,0.7225647000013851,sub-33160333
right,right,accuracy,NA,NA,NA,0,1,1,right,1,3.04790609999327,sub-33160333
right,right,accuracy,NA,NA,NA,1,0,2,left,0,1.0862846999953035,sub-33160333
left,left,accuracy,NA,NA,NA,1,1,3,left,1,2.409207900011097,sub-33160333
left,left,accuracy,NA,NA,NA,2,0,4,right,0,1.6183355999964988,sub-33160333
right,right,accuracy,NA,NA,NA,2,1,5,left,0,2.7746699999988778,sub-33160333
right,right,accuracy,NA,NA,NA,3,0,6,right,1,0.8097340000094846,sub-33160333
left,left,accuracy,NA,NA,NA,3,1,7,right,0,1.172182399997837,sub-33160333
right,right,accuracy,NA,NA,NA,4,0,8,left,0,4.40156699999352,sub-33160333
left,left,accuracy,NA,NA,NA,4,1,9,right,0,0.8166412999999011,sub-33160333
left,left,accuracy,NA,NA,NA,5,0,10,left,1,0.7785269999876618,sub-33160333
right,right,accuracy,NA,NA,NA,5,1,11,left,0,1.2981790000048932,sub-33160333
left,left,accuracy,NA,NA,NA,6,0,12,left,1,0.9012679000006756,sub-33160333
right,right,accuracy,NA,NA,NA,6,1,13,left,0,4.535980200002086,sub-33160333
left,left,accuracy,NA,NA,NA,7,0,14,left,1,1.787130500000785,sub-33160333
right,right,accuracy,NA,NA,NA,7,1,15,right,1,2.6766033000021707,sub-33160333
left,left,accuracy,NA,NA,NA,8,0,16,left,1,4.958012999995844,sub-33160333
right,right,accuracy,NA,NA,NA,8,1,17,right,1,1.6334591999911936,sub-33160333
right,right,accuracy,NA,NA,NA,9,0,18,right,1,1.2769179999886546,sub-33160333
left,left,accuracy,NA,NA,NA,9,1,19,right,0,1.420869000008679,sub-33160333
left,left,accuracy,NA,NA,NA,10,0,20,right,0,1.0012642000074266,sub-33160333
right,right,accuracy,NA,NA,NA,10,1,21,right,1,1.3370490000088466,sub-33160333
