direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-86431577
right,right,NA,0,0,0,NA,NA,NA,right,1,1.2723771000746638,sub-86431577
left,left,NA,0,1,1,NA,NA,NA,left,1,0.6794217999558896,sub-86431577
left,left,NA,1,0,2,NA,NA,NA,left,1,2.0433404999785125,sub-86431577
right,right,NA,1,1,3,NA,NA,NA,right,1,0.8795028000604361,sub-86431577
right,right,NA,2,0,4,NA,NA,NA,right,1,1.265453300205991,sub-86431577
left,left,NA,2,1,5,NA,NA,NA,left,1,1.4586249000858516,sub-86431577
right,right,NA,3,0,6,NA,NA,NA,right,1,0.6736077999230474,sub-86431577
left,left,NA,3,1,7,NA,NA,NA,left,1,0.7371762001421303,sub-86431577
left,left,NA,4,0,8,NA,NA,NA,left,1,1.167723000049591,sub-86431577
right,right,NA,4,1,9,NA,NA,NA,right,1,0.5372387999668717,sub-86431577
left,left,NA,5,0,10,NA,NA,NA,left,1,0.7982439999468625,sub-86431577
right,right,NA,5,1,11,NA,NA,NA,right,1,0.5785678999964148,sub-86431577
right,right,NA,6,0,12,NA,NA,NA,right,1,0.6282512999605387,sub-86431577
left,left,NA,6,1,13,NA,NA,NA,left,1,2.143141900189221,sub-86431577
left,left,NA,7,0,14,NA,NA,NA,left,1,2.0120360997971147,sub-86431577
right,right,NA,7,1,15,NA,NA,NA,left,0,1.633070500101894,sub-86431577
right,right,NA,8,0,16,NA,NA,NA,right,1,0.5631384,sub-86431577
left,left,NA,8,1,17,NA,NA,NA,right,0,2.7895281999371946,sub-86431577
left,left,NA,9,0,18,NA,NA,NA,right,0,0.6143765000160784,sub-86431577
right,right,NA,9,1,19,NA,NA,NA,left,0,1.5019336000550538,sub-86431577
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-86431577
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-86431577
right,right,accuracy,NA,NA,NA,0,0,0,right,1,5.391803600126877,sub-86431577
left,left,accuracy,NA,NA,NA,0,1,1,left,1,1.4383926999289542,sub-86431577
right,right,accuracy,NA,NA,NA,1,0,2,right,1,2.9733734999317676,sub-86431577
left,left,accuracy,NA,NA,NA,1,1,3,left,1,2.7650294,sub-86431577
right,right,accuracy,NA,NA,NA,2,0,4,left,0,1.5485045001842082,sub-86431577
left,left,accuracy,NA,NA,NA,2,1,5,left,1,2.1408529998734593,sub-86431577
right,right,accuracy,NA,NA,NA,3,0,6,right,1,0.7931929000187665,sub-86431577
left,left,accuracy,NA,NA,NA,3,1,7,left,1,0.7430154,sub-86431577
right,right,accuracy,NA,NA,NA,4,0,8,right,1,0.5791742000728846,sub-86431577
left,left,accuracy,NA,NA,NA,4,1,9,right,0,3.308077299967408,sub-86431577
right,right,accuracy,NA,NA,NA,5,0,10,right,1,3.248233299935237,sub-86431577
left,left,accuracy,NA,NA,NA,5,1,11,left,1,0.6976038999855518,sub-86431577
left,left,accuracy,NA,NA,NA,6,0,12,left,1,2.0256593998055905,sub-86431577
right,right,accuracy,NA,NA,NA,6,1,13,left,0,3.158589799888432,sub-86431577
right,right,accuracy,NA,NA,NA,7,0,14,left,0,3.2786863001529127,sub-86431577
left,left,accuracy,NA,NA,NA,7,1,15,right,0,2.9702878000680357,sub-86431577
left,left,accuracy,NA,NA,NA,8,0,16,left,1,3.756885000038892,sub-86431577
right,right,accuracy,NA,NA,NA,8,1,17,right,1,3.3441421,sub-86431577
left,left,accuracy,NA,NA,NA,9,0,18,left,1,2.5998298001941293,sub-86431577
right,right,accuracy,NA,NA,NA,9,1,19,right,1,0.8316103001125157,sub-86431577
left,left,accuracy,NA,NA,NA,10,0,20,left,1,1.0774652999825776,sub-86431577
right,right,accuracy,NA,NA,NA,10,1,21,right,1,1.166648400016129,sub-86431577
right,right,accuracy,NA,NA,NA,11,0,22,left,0,3.2429760000668466,sub-86431577
left,left,accuracy,NA,NA,NA,11,1,23,left,1,2.711244500009343,sub-86431577
left,left,accuracy,NA,NA,NA,12,0,24,left,1,3.8142078001983464,sub-86431577
right,right,accuracy,NA,NA,NA,12,1,25,right,1,1.5771941998973489,sub-86431577
right,right,accuracy,NA,NA,NA,13,0,26,right,1,3.665436499984935,sub-86431577
left,left,accuracy,NA,NA,NA,13,1,27,left,1,1.0650273999199271,sub-86431577
left,left,accuracy,NA,NA,NA,14,0,28,left,1,0.7178500001318753,sub-86431577
right,right,accuracy,NA,NA,NA,14,1,29,right,1,1.3614465999417007,sub-86431577
right,right,accuracy,NA,NA,NA,15,0,30,left,0,4.219213099917397,sub-86431577
left,left,accuracy,NA,NA,NA,15,1,31,left,1,1.7266471998300403,sub-86431577
left,left,accuracy,NA,NA,NA,16,0,32,right,0,5.322849699994549,sub-86431577
right,right,accuracy,NA,NA,NA,16,1,33,right,1,0.8040442001074553,sub-86431577
right,right,accuracy,NA,NA,NA,17,0,34,right,1,1.0295798999723047,sub-86431577
left,left,accuracy,NA,NA,NA,17,1,35,left,1,1.4672658999916166,sub-86431577
right,right,accuracy,NA,NA,NA,18,0,36,right,1,1.9752027997747064,sub-86431577
left,left,accuracy,NA,NA,NA,18,1,37,left,1,3.095418600132689,sub-86431577
left,left,accuracy,NA,NA,NA,19,0,38,right,0,3.312237200094387,sub-86431577
right,right,accuracy,NA,NA,NA,19,1,39,right,1,0.6619672998785973,sub-86431577
right,right,accuracy,NA,NA,NA,20,0,40,right,1,1.488082999829203,sub-86431577
left,left,accuracy,NA,NA,NA,20,1,41,left,1,2.9541340998839587,sub-86431577
left,left,accuracy,NA,NA,NA,21,0,42,left,1,2.9520153999328613,sub-86431577
right,right,accuracy,NA,NA,NA,21,1,43,right,1,1.0337056000716984,sub-86431577
left,left,accuracy,NA,NA,NA,22,0,44,left,1,2.290219800081104,sub-86431577
