direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-79715137
left,left,NA,0,0,0,NA,NA,NA,left,1,9.113908474000256,sub-79715137
right,right,NA,0,1,1,NA,NA,NA,right,1,6.074320133000128,sub-79715137
left,left,NA,1,0,2,NA,NA,NA,left,1,4.15510174200017,sub-79715137
right,right,NA,1,1,3,NA,NA,NA,right,1,4.7297651949998,sub-79715137
right,right,NA,2,0,4,NA,NA,NA,left,0,4.481260777999978,sub-79715137
left,left,NA,2,1,5,NA,NA,NA,left,1,5.442013384999882,sub-79715137
right,right,NA,3,0,6,NA,NA,NA,right,1,4.386522091999723,sub-79715137
left,left,NA,3,1,7,NA,NA,NA,left,1,5.387150263999956,sub-79715137
left,left,NA,4,0,8,NA,NA,NA,right,0,5.564652778999971,sub-79715137
right,right,NA,4,1,9,NA,NA,NA,right,1,5.78771980700003,sub-79715137
left,left,NA,5,0,10,NA,NA,NA,left,1,5.555385751000358,sub-79715137
right,right,NA,5,1,11,NA,NA,NA,left,0,5.307203280000067,sub-79715137
right,right,NA,6,0,12,NA,NA,NA,right,1,5.165916890000062,sub-79715137
left,left,NA,6,1,13,NA,NA,NA,left,1,5.734715638000125,sub-79715137
right,right,NA,7,0,14,NA,NA,NA,left,0,4.689483535999898,sub-79715137
left,left,NA,7,1,15,NA,NA,NA,left,1,5.517759006999768,sub-79715137
right,right,NA,8,0,16,NA,NA,NA,left,0,5.671593081000083,sub-79715137
left,left,NA,8,1,17,NA,NA,NA,left,1,6.256629762000102,sub-79715137
right,right,NA,9,0,18,NA,NA,NA,right,1,5.4510138529999494,sub-79715137
left,left,NA,9,1,19,NA,NA,NA,left,1,5.379719882000245,sub-79715137
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-79715137
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-79715137
right,right,speed,NA,NA,NA,0,0,0,left,0,2.4331938619998255,sub-79715137
left,left,speed,NA,NA,NA,0,1,1,left,1,5.479605902000003,sub-79715137
left,left,speed,NA,NA,NA,1,0,2,right,0,2.5145350939997115,sub-79715137
right,right,speed,NA,NA,NA,1,1,3,right,1,5.397350078000272,sub-79715137
right,right,speed,NA,NA,NA,2,0,4,left,0,3.849269803999959,sub-79715137
left,left,speed,NA,NA,NA,2,1,5,left,1,5.305762549000065,sub-79715137
left,left,speed,NA,NA,NA,3,0,6,right,0,5.491755689000001,sub-79715137
right,right,speed,NA,NA,NA,3,1,7,right,1,5.642110580000008,sub-79715137
left,left,speed,NA,NA,NA,4,0,8,left,1,5.323209746999964,sub-79715137
right,right,speed,NA,NA,NA,4,1,9,right,1,2.759980505000385,sub-79715137
left,left,speed,NA,NA,NA,5,0,10,left,1,1.45478834000005,sub-79715137
right,right,speed,NA,NA,NA,5,1,11,right,1,0.9087009069999112,sub-79715137
right,right,speed,NA,NA,NA,6,0,12,left,0,0.7286540860000059,sub-79715137
left,left,speed,NA,NA,NA,6,1,13,left,1,0.8588067939999746,sub-79715137
right,right,speed,NA,NA,NA,7,0,14,right,1,5.563921350000328,sub-79715137
left,left,speed,NA,NA,NA,7,1,15,left,1,5.402416129999892,sub-79715137
right,right,speed,NA,NA,NA,8,0,16,right,1,1.324393633999989,sub-79715137
left,left,speed,NA,NA,NA,8,1,17,left,1,2.5644136049995723,sub-79715137
right,right,speed,NA,NA,NA,9,0,18,left,0,5.366310695000266,sub-79715137
left,left,speed,NA,NA,NA,9,1,19,right,0,2.9383389119998355,sub-79715137
right,right,speed,NA,NA,NA,10,0,20,right,1,4.154753875999631,sub-79715137
left,left,speed,NA,NA,NA,10,1,21,right,0,4.668590418999884,sub-79715137
right,right,speed,NA,NA,NA,11,0,22,left,0,3.292689164999956,sub-79715137
left,left,speed,NA,NA,NA,11,1,23,right,0,3.733260084999983,sub-79715137
right,right,speed,NA,NA,NA,12,0,24,left,0,5.387205251999603,sub-79715137
left,left,speed,NA,NA,NA,12,1,25,left,1,5.328423160000057,sub-79715137
right,right,speed,NA,NA,NA,13,0,26,left,0,5.439322318999984,sub-79715137
left,left,speed,NA,NA,NA,13,1,27,right,0,3.676672305000011,sub-79715137
