direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-80027736
right,right,NA,0,0,0,NA,NA,NA,right,1,3.475433100014925,sub-80027736
left,left,NA,0,1,1,NA,NA,NA,left,1,1.5202379999682307,sub-80027736
right,right,NA,1,0,2,NA,NA,NA,right,1,1.4922137000830844,sub-80027736
left,left,NA,1,1,3,NA,NA,NA,left,1,0.8771220000926405,sub-80027736
left,left,NA,2,0,4,NA,NA,NA,left,1,1.4027467999840155,sub-80027736
right,right,NA,2,1,5,NA,NA,NA,right,1,1.7045325000071898,sub-80027736
right,right,NA,3,0,6,NA,NA,NA,right,1,1.4507536999881268,sub-80027736
left,left,NA,3,1,7,NA,NA,NA,left,1,0.862292299978435,sub-80027736
right,right,NA,4,0,8,NA,NA,NA,right,1,0.5886201999383047,sub-80027736
left,left,NA,4,1,9,NA,NA,NA,left,1,0.5635872000129893,sub-80027736
left,left,NA,5,0,10,NA,NA,NA,left,1,0.5688363000517711,sub-80027736
right,right,NA,5,1,11,NA,NA,NA,right,1,0.976980600040406,sub-80027736
right,right,NA,6,0,12,NA,NA,NA,right,1,1.3388706999830902,sub-80027736
left,left,NA,6,1,13,NA,NA,NA,left,1,1.282570100040175,sub-80027736
left,left,NA,7,0,14,NA,NA,NA,left,1,0.6419624000554904,sub-80027736
right,right,NA,7,1,15,NA,NA,NA,right,1,1.1200702000642195,sub-80027736
left,left,NA,8,0,16,NA,NA,NA,left,1,0.733898299979046,sub-80027736
right,right,NA,8,1,17,NA,NA,NA,right,1,0.64849209995009,sub-80027736
left,left,NA,9,0,18,NA,NA,NA,left,1,0.7877337000099942,sub-80027736
right,right,NA,9,1,19,NA,NA,NA,right,1,0.6817669000010937,sub-80027736
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-80027736
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-80027736
right,right,speed,NA,NA,NA,0,0,0,right,1,0.9836099999956788,sub-80027736
left,left,speed,NA,NA,NA,0,1,1,left,1,0.6149494000710547,sub-80027736
left,left,speed,NA,NA,NA,1,0,2,left,1,0.8271781998919323,sub-80027736
right,right,speed,NA,NA,NA,1,1,3,right,1,1.2399320000549778,sub-80027736
left,left,speed,NA,NA,NA,2,0,4,left,1,0.8070901000173762,sub-80027736
right,right,speed,NA,NA,NA,2,1,5,right,1,0.7874619999201968,sub-80027736
