direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-44032898
left,left,NA,0,0,0,NA,NA,NA,right,0,9.0886883,sub-44032898
right,right,NA,0,1,1,NA,NA,NA,left,0,6.1015869,sub-44032898
right,right,NA,1,0,2,NA,NA,NA,right,1,6.4456108,sub-44032898
left,left,NA,1,1,3,NA,NA,NA,left,1,4.0338148,sub-44032898
right,right,NA,2,0,4,NA,NA,NA,left,0,5.2741523,sub-44032898
left,left,NA,2,1,5,NA,NA,NA,right,0,2.2567124,sub-44032898
left,left,NA,3,0,6,NA,NA,NA,right,0,1.9251852,sub-44032898
right,right,NA,3,1,7,NA,NA,NA,right,1,4.4669288,sub-44032898
left,left,NA,4,0,8,NA,NA,NA,right,0,3.0758428,sub-44032898
right,right,NA,4,1,9,NA,NA,NA,left,0,4.0178602,sub-44032898
left,left,NA,5,0,10,NA,NA,NA,right,0,5.7503774,sub-44032898
right,right,NA,5,1,11,NA,NA,NA,right,1,4.4946106,sub-44032898
left,left,NA,6,0,12,NA,NA,NA,right,0,2.1654504,sub-44032898
right,right,NA,6,1,13,NA,NA,NA,right,1,5.5935329,sub-44032898
left,left,NA,7,0,14,NA,NA,NA,left,1,3.0769612,sub-44032898
right,right,NA,7,1,15,NA,NA,NA,left,0,1.7590483,sub-44032898
left,left,NA,8,0,16,NA,NA,NA,right,0,0.8570819,sub-44032898
right,right,NA,8,1,17,NA,NA,NA,right,1,0.7634464,sub-44032898
left,left,NA,9,0,18,NA,NA,NA,right,0,1.0961764,sub-44032898
right,right,NA,9,1,19,NA,NA,NA,right,1,5.5919006,sub-44032898
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-44032898
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-44032898
left,left,accuracy,NA,NA,NA,0,0,0,right,0,2.2555245,sub-44032898
right,right,accuracy,NA,NA,NA,0,1,1,right,1,5.3098211,sub-44032898
right,right,accuracy,NA,NA,NA,1,0,2,right,1,5.0229337,sub-44032898
left,left,accuracy,NA,NA,NA,1,1,3,right,0,7.2140525,sub-44032898
right,right,accuracy,NA,NA,NA,2,0,4,left,0,4.0113238,sub-44032898
left,left,accuracy,NA,NA,NA,2,1,5,left,1,2.3391874,sub-44032898
left,left,accuracy,NA,NA,NA,3,0,6,left,1,5.3642857,sub-44032898
right,right,accuracy,NA,NA,NA,3,1,7,right,1,4.9823212,sub-44032898
right,right,accuracy,NA,NA,NA,4,0,8,right,1,5.7416847,sub-44032898
left,left,accuracy,NA,NA,NA,4,1,9,left,1,3.7010026,sub-44032898
left,left,accuracy,NA,NA,NA,5,0,10,left,1,3.0677532,sub-44032898
right,right,accuracy,NA,NA,NA,5,1,11,right,1,4.6469183,sub-44032898
left,left,accuracy,NA,NA,NA,6,0,12,left,1,1.9057743,sub-44032898
right,right,accuracy,NA,NA,NA,6,1,13,right,1,2.9281027,sub-44032898
right,right,accuracy,NA,NA,NA,7,0,14,left,0,5.6354372,sub-44032898
left,left,accuracy,NA,NA,NA,7,1,15,left,1,1.1879679,sub-44032898
right,right,accuracy,NA,NA,NA,8,0,16,right,1,0.9817807,sub-44032898
left,left,accuracy,NA,NA,NA,8,1,17,right,0,4.8569985,sub-44032898
right,right,accuracy,NA,NA,NA,9,0,18,right,1,1.2462501,sub-44032898
left,left,accuracy,NA,NA,NA,9,1,19,left,1,1.1032795,sub-44032898
right,right,accuracy,NA,NA,NA,10,0,20,right,1,0.9481152,sub-44032898
left,left,accuracy,NA,NA,NA,10,1,21,left,1,2.5254347,sub-44032898
right,right,accuracy,NA,NA,NA,11,0,22,right,1,1.7734802,sub-44032898
left,left,accuracy,NA,NA,NA,11,1,23,left,1,0.719732,sub-44032898
right,right,accuracy,NA,NA,NA,12,0,24,right,1,3.2022506,sub-44032898
left,left,accuracy,NA,NA,NA,12,1,25,left,1,2.0300638,sub-44032898
left,left,accuracy,NA,NA,NA,13,0,26,left,1,5.4809866,sub-44032898
right,right,accuracy,NA,NA,NA,13,1,27,right,1,2.3350105,sub-44032898
right,right,accuracy,NA,NA,NA,14,0,28,right,1,2.3575013,sub-44032898
