direction,corrAns,randomInstr,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,respDots.keys,respDots.corr,respDots.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-57070109
right,right,NA,0,0,0,NA,NA,NA,right,1,7.794334921,sub-57070109
left,left,NA,0,1,1,NA,NA,NA,left,1,5.718121614,sub-57070109
left,left,NA,1,0,2,NA,NA,NA,left,1,4.075030948,sub-57070109
right,right,NA,1,1,3,NA,NA,NA,right,1,3.668283596,sub-57070109
right,right,NA,2,0,4,NA,NA,NA,right,1,4.900010215,sub-57070109
left,left,NA,2,1,5,NA,NA,NA,left,1,3.52393005,sub-57070109
left,left,NA,3,0,6,NA,NA,NA,right,0,4.499055988,sub-57070109
right,right,NA,3,1,7,NA,NA,NA,right,1,4.51512247,sub-57070109
right,right,NA,4,0,8,NA,NA,NA,left,0,4.324131281,sub-57070109
left,left,NA,4,1,9,NA,NA,NA,right,0,3.936852467,sub-57070109
left,left,NA,5,0,10,NA,NA,NA,right,0,2.786518101,sub-57070109
right,right,NA,5,1,11,NA,NA,NA,right,1,6.664461225,sub-57070109
left,left,NA,6,0,12,NA,NA,NA,right,0,6.027427591,sub-57070109
right,right,NA,6,1,13,NA,NA,NA,left,0,5.864702198,sub-57070109
right,right,NA,7,0,14,NA,NA,NA,left,0,6.182342645,sub-57070109
left,left,NA,7,1,15,NA,NA,NA,right,0,6.067873599,sub-57070109
left,left,NA,8,0,16,NA,NA,NA,left,1,5.634586152,sub-57070109
right,right,NA,8,1,17,NA,NA,NA,right,1,4.151690653,sub-57070109
left,left,NA,9,0,18,NA,NA,NA,right,0,5.246966501,sub-57070109
right,right,NA,9,1,19,NA,NA,NA,right,1,7.81963464,sub-57070109
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-57070109
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-57070109
left,left,accuracy,NA,NA,NA,0,0,0,right,0,3.544799187,sub-57070109
right,right,accuracy,NA,NA,NA,0,1,1,right,1,3.869163159,sub-57070109
right,right,accuracy,NA,NA,NA,1,0,2,left,0,2.026654426,sub-57070109
left,left,accuracy,NA,NA,NA,1,1,3,right,0,2.116343058,sub-57070109
right,right,accuracy,NA,NA,NA,2,0,4,left,0,1.145630374,sub-57070109
left,left,accuracy,NA,NA,NA,2,1,5,left,1,1.250541512,sub-57070109
right,right,accuracy,NA,NA,NA,3,0,6,left,0,1.224745045,sub-57070109
left,left,accuracy,NA,NA,NA,3,1,7,right,0,5.726955963,sub-57070109
right,right,accuracy,NA,NA,NA,4,0,8,right,1,1.143398264,sub-57070109
left,left,accuracy,NA,NA,NA,4,1,9,left,1,0.785624336,sub-57070109
right,right,accuracy,NA,NA,NA,5,0,10,left,0,1.867999948,sub-57070109
left,left,accuracy,NA,NA,NA,5,1,11,right,0,2.562088508,sub-57070109
right,right,accuracy,NA,NA,NA,6,0,12,right,1,2.852478078,sub-57070109
left,left,accuracy,NA,NA,NA,6,1,13,left,1,4.093604878,sub-57070109
left,left,accuracy,NA,NA,NA,7,0,14,left,1,3.505408735,sub-57070109
right,right,accuracy,NA,NA,NA,7,1,15,right,1,1.351720337,sub-57070109
left,left,accuracy,NA,NA,NA,8,0,16,left,1,2.644783789,sub-57070109
right,right,accuracy,NA,NA,NA,8,1,17,right,1,1.99321833,sub-57070109
left,left,accuracy,NA,NA,NA,9,0,18,left,1,2.065211659,sub-57070109
right,right,accuracy,NA,NA,NA,9,1,19,right,1,1.112542834,sub-57070109
left,left,accuracy,NA,NA,NA,10,0,20,right,0,1.275466759,sub-57070109
right,right,accuracy,NA,NA,NA,10,1,21,right,1,1.050297933,sub-57070109
right,right,accuracy,NA,NA,NA,11,0,22,right,1,1.243138097,sub-57070109
left,left,accuracy,NA,NA,NA,11,1,23,left,1,1.794801177,sub-57070109
left,left,accuracy,NA,NA,NA,12,0,24,right,0,3.518645637,sub-57070109
right,right,accuracy,NA,NA,NA,12,1,25,left,0,1.192002521,sub-57070109
right,right,accuracy,NA,NA,NA,13,0,26,right,1,3.881603229,sub-57070109
left,left,accuracy,NA,NA,NA,13,1,27,left,1,1.168027495,sub-57070109
left,left,accuracy,NA,NA,NA,14,0,28,left,1,1.252436687,sub-57070109
right,right,accuracy,NA,NA,NA,14,1,29,left,0,2.196397971,sub-57070109
left,left,accuracy,NA,NA,NA,15,0,30,left,1,1.71642555,sub-57070109
right,right,accuracy,NA,NA,NA,15,1,31,right,1,1.201158823,sub-57070109
right,right,accuracy,NA,NA,NA,16,0,32,right,1,0.86859158,sub-57070109
left,left,accuracy,NA,NA,NA,16,1,33,right,0,3.055030644,sub-57070109
right,right,accuracy,NA,NA,NA,17,0,34,right,1,1.958070904,sub-57070109
left,left,accuracy,NA,NA,NA,17,1,35,left,1,4.244522415,sub-57070109
left,left,accuracy,NA,NA,NA,18,0,36,left,1,3.157698165,sub-57070109
right,right,accuracy,NA,NA,NA,18,1,37,left,0,3.080671471,sub-57070109
left,left,accuracy,NA,NA,NA,19,0,38,left,1,2.584971436,sub-57070109
right,right,accuracy,NA,NA,NA,19,1,39,right,1,2.892629278,sub-57070109
right,right,accuracy,NA,NA,NA,20,0,40,left,0,3.635716778,sub-57070109
left,left,accuracy,NA,NA,NA,20,1,41,right,0,1.991157419,sub-57070109
left,left,accuracy,NA,NA,NA,21,0,42,left,1,2.528039895,sub-57070109
right,right,accuracy,NA,NA,NA,21,1,43,left,0,3.127353159,sub-57070109
left,left,accuracy,NA,NA,NA,22,0,44,left,1,2.153943421,sub-57070109
right,right,accuracy,NA,NA,NA,22,1,45,right,1,1.326316101,sub-57070109
right,right,accuracy,NA,NA,NA,23,0,46,right,1,2.048957796,sub-57070109
left,left,accuracy,NA,NA,NA,23,1,47,right,0,1.882212933,sub-57070109
left,left,accuracy,NA,NA,NA,24,0,48,left,1,2.037483907,sub-57070109
right,right,accuracy,NA,NA,NA,24,1,49,right,1,1.618926365,sub-57070109
left,left,accuracy,NA,NA,NA,25,0,50,left,1,2.992715534,sub-57070109
right,right,accuracy,NA,NA,NA,25,1,51,left,0,2.416927944,sub-57070109
left,left,accuracy,NA,NA,NA,26,0,52,left,1,2.453222777,sub-57070109
right,right,accuracy,NA,NA,NA,26,1,53,right,1,5.21612036,sub-57070109
left,left,accuracy,NA,NA,NA,27,0,54,right,0,2.614949783,sub-57070109
right,right,accuracy,NA,NA,NA,27,1,55,right,1,1.534766475,sub-57070109
left,left,accuracy,NA,NA,NA,28,0,56,left,1,3.181872582,sub-57070109
right,right,accuracy,NA,NA,NA,28,1,57,left,0,3.048109817,sub-57070109
right,right,accuracy,NA,NA,NA,29,0,58,left,0,2.426679065,sub-57070109
left,left,accuracy,NA,NA,NA,29,1,59,left,1,2.831809229,sub-57070109
NA,NA,accuracy,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-57070109
right,right,speed,NA,NA,NA,0,0,0,right,1,2.13863089,sub-57070109
left,left,speed,NA,NA,NA,0,1,1,right,0,1.046402185,sub-57070109
left,left,speed,NA,NA,NA,1,0,2,left,1,1.850772056,sub-57070109
right,right,speed,NA,NA,NA,1,1,3,right,1,1.351629276,sub-57070109
right,right,speed,NA,NA,NA,2,0,4,right,1,0.916362416,sub-57070109
left,left,speed,NA,NA,NA,2,1,5,right,0,0.643341404,sub-57070109
left,left,speed,NA,NA,NA,3,0,6,right,0,0.800722114,sub-57070109
right,right,speed,NA,NA,NA,3,1,7,right,1,2.546778234,sub-57070109
left,left,speed,NA,NA,NA,4,0,8,right,0,0.768674427,sub-57070109
right,right,speed,NA,NA,NA,4,1,9,right,1,0.899453821,sub-57070109
right,right,speed,NA,NA,NA,5,0,10,right,1,0.901550435,sub-57070109
left,left,speed,NA,NA,NA,5,1,11,left,1,1.465494326,sub-57070109
right,right,speed,NA,NA,NA,6,0,12,right,1,1.178326639,sub-57070109
left,left,speed,NA,NA,NA,6,1,13,right,0,2.024831677,sub-57070109
right,right,speed,NA,NA,NA,7,0,14,right,1,1.542180533,sub-57070109
left,left,speed,NA,NA,NA,7,1,15,left,1,1.763080882,sub-57070109
left,left,speed,NA,NA,NA,8,0,16,right,0,5.190980588,sub-57070109
right,right,speed,NA,NA,NA,8,1,17,right,1,1.010324099,sub-57070109
left,left,speed,NA,NA,NA,9,0,18,right,0,1.99228487,sub-57070109
right,right,speed,NA,NA,NA,9,1,19,right,1,1.859906047,sub-57070109
left,left,speed,NA,NA,NA,10,0,20,left,1,3.000094041,sub-57070109
right,right,speed,NA,NA,NA,10,1,21,left,0,2.220228986,sub-57070109
left,left,speed,NA,NA,NA,11,0,22,right,0,1.037222292,sub-57070109
right,right,speed,NA,NA,NA,11,1,23,right,1,0.643171322,sub-57070109
right,right,speed,NA,NA,NA,12,0,24,right,1,1.225536895,sub-57070109
left,left,speed,NA,NA,NA,12,1,25,right,0,1.014123556,sub-57070109
right,right,speed,NA,NA,NA,13,0,26,right,1,1.536814278,sub-57070109
left,left,speed,NA,NA,NA,13,1,27,right,0,1.16059005,sub-57070109
left,left,speed,NA,NA,NA,14,0,28,right,0,1.240778951,sub-57070109
right,right,speed,NA,NA,NA,14,1,29,right,1,0.889929808,sub-57070109
left,left,speed,NA,NA,NA,15,0,30,right,0,1.099541499,sub-57070109
right,right,speed,NA,NA,NA,15,1,31,right,1,2.359069355,sub-57070109
right,right,speed,NA,NA,NA,16,0,32,right,1,2.716384039,sub-57070109
