wordCTK,colorCTK,corrAnsCTK,congruentCTK,wordPractice,colorPractice,congruentPractice,word,color,corrAns,congruent,trials_practice.thisRepN,trials_practice.thisTrialN,trials_practice.thisN,trials_test.thisRepN,trials_test.thisTrialN,trials_test.thisN,keyResp_test_run.keys,keyResp_test_run.corr,keyResp_test_run.rt,participant
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-11797633
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-11797633
test,red,r,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-11797633
test,blue,b,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-11797633
test,yellow,g,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-11797633
test,blue,b,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-11797633
test,yellow,g,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-11797633
test,red,r,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-11797633
test,blue,b,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-11797633
test,yellow,g,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-11797633
test,red,r,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-11797633
test,yellow,g,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-11797633
test,red,r,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-11797633
test,blue,b,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-11797633
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-11797633
NA,NA,NA,NA,blau,blue,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,sub-11797633
NA,NA,NA,NA,gelb,yellow,1,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,sub-11797633
NA,NA,NA,NA,blau,blue,1,NA,NA,NA,NA,0,2,2,NA,NA,NA,NA,NA,NA,sub-11797633
NA,NA,NA,NA,rot,yellow,0,NA,NA,NA,NA,0,3,3,NA,NA,NA,NA,NA,NA,sub-11797633
NA,NA,NA,NA,rot,red,1,NA,NA,NA,NA,0,4,4,NA,NA,NA,NA,NA,NA,sub-11797633
NA,NA,NA,NA,blau,red,0,NA,NA,NA,NA,0,5,5,NA,NA,NA,NA,NA,NA,sub-11797633
NA,NA,NA,NA,gelb,yellow,1,NA,NA,NA,NA,0,6,6,NA,NA,NA,NA,NA,NA,sub-11797633
NA,NA,NA,NA,rot,blue,0,NA,NA,NA,NA,0,7,7,NA,NA,NA,NA,NA,NA,sub-11797633
NA,NA,NA,NA,rot,red,1,NA,NA,NA,NA,0,8,8,NA,NA,NA,NA,NA,NA,sub-11797633
NA,NA,NA,NA,gelb,blue,0,NA,NA,NA,NA,0,9,9,NA,NA,NA,NA,NA,NA,sub-11797633
NA,NA,NA,NA,blau,yellow,0,NA,NA,NA,NA,0,10,10,NA,NA,NA,NA,NA,NA,sub-11797633
NA,NA,NA,NA,gelb,red,0,NA,NA,NA,NA,0,11,11,NA,NA,NA,NA,NA,NA,sub-11797633
NA,NA,NA,NA,rot,blue,0,NA,NA,NA,NA,1,0,12,NA,NA,NA,NA,NA,NA,sub-11797633
NA,NA,NA,NA,gelb,yellow,1,NA,NA,NA,NA,1,1,13,NA,NA,NA,NA,NA,NA,sub-11797633
NA,NA,NA,NA,gelb,blue,0,NA,NA,NA,NA,1,2,14,NA,NA,NA,NA,NA,NA,sub-11797633
NA,NA,NA,NA,blau,yellow,0,NA,NA,NA,NA,1,3,15,NA,NA,NA,NA,NA,NA,sub-11797633
NA,NA,NA,NA,rot,red,1,NA,NA,NA,NA,1,4,16,NA,NA,NA,NA,NA,NA,sub-11797633
NA,NA,NA,NA,gelb,yellow,1,NA,NA,NA,NA,1,5,17,NA,NA,NA,NA,NA,NA,sub-11797633
NA,NA,NA,NA,rot,yellow,0,NA,NA,NA,NA,1,6,18,NA,NA,NA,NA,NA,NA,sub-11797633
NA,NA,NA,NA,blau,blue,1,NA,NA,NA,NA,1,7,19,NA,NA,NA,NA,NA,NA,sub-11797633
NA,NA,NA,NA,rot,red,1,NA,NA,NA,NA,1,8,20,NA,NA,NA,NA,NA,NA,sub-11797633
NA,NA,NA,NA,blau,blue,1,NA,NA,NA,NA,1,9,21,NA,NA,NA,NA,NA,NA,sub-11797633
NA,NA,NA,NA,blau,red,0,NA,NA,NA,NA,1,10,22,NA,NA,NA,NA,NA,NA,sub-11797633
NA,NA,NA,NA,gelb,red,0,NA,NA,NA,NA,1,11,23,NA,NA,NA,NA,NA,NA,sub-11797633
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sub-11797633
NA,NA,NA,NA,NA,NA,NA,rot,yellow,g,0,NA,NA,NA,0,0,0,g,1,1.5487710000015795,sub-11797633
NA,NA,NA,NA,NA,NA,NA,rot,red,r,1,NA,NA,NA,0,1,1,r,1,1.5408057000022382,sub-11797633
NA,NA,NA,NA,NA,NA,NA,gelb,blue,b,0,NA,NA,NA,0,2,2,b,1,1.0327247999957765,sub-11797633
NA,NA,NA,NA,NA,NA,NA,gelb,red,r,0,NA,NA,NA,0,3,3,r,1,0.999952000012854,sub-11797633
NA,NA,NA,NA,NA,NA,NA,blau,yellow,g,0,NA,NA,NA,0,4,4,g,1,1.1132216999831144,sub-11797633
NA,NA,NA,NA,NA,NA,NA,blau,red,r,0,NA,NA,NA,0,5,5,r,1,1.097454800008563,sub-11797633
NA,NA,NA,NA,NA,NA,NA,blau,blue,b,1,NA,NA,NA,0,6,6,b,1,1.11894869999378,sub-11797633
NA,NA,NA,NA,NA,NA,NA,blau,blue,b,1,NA,NA,NA,0,7,7,b,1,0.8781845000048634,sub-11797633
NA,NA,NA,NA,NA,NA,NA,gelb,yellow,g,1,NA,NA,NA,0,8,8,g,1,1.3949349999893457,sub-11797633
NA,NA,NA,NA,NA,NA,NA,rot,red,r,1,NA,NA,NA,0,9,9,r,1,0.966648300003726,sub-11797633
NA,NA,NA,NA,NA,NA,NA,gelb,yellow,g,1,NA,NA,NA,0,10,10,g,1,1.1704102999938186,sub-11797633
NA,NA,NA,NA,NA,NA,NA,rot,blue,b,0,NA,NA,NA,0,11,11,b,1,1.0389945000060834,sub-11797633
NA,NA,NA,NA,NA,NA,NA,gelb,blue,b,0,NA,NA,NA,1,0,12,b,1,1.089708999992581,sub-11797633
NA,NA,NA,NA,NA,NA,NA,rot,yellow,g,0,NA,NA,NA,1,1,13,g,1,1.4522340999974404,sub-11797633
NA,NA,NA,NA,NA,NA,NA,gelb,yellow,g,1,NA,NA,NA,1,2,14,g,1,0.9556281999975909,sub-11797633
NA,NA,NA,NA,NA,NA,NA,blau,red,r,0,NA,NA,NA,1,3,15,r,1,1.281816400005482,sub-11797633
NA,NA,NA,NA,NA,NA,NA,rot,red,r,1,NA,NA,NA,1,4,16,r,1,1.0189788000134286,sub-11797633
NA,NA,NA,NA,NA,NA,NA,blau,yellow,g,0,NA,NA,NA,1,5,17,g,1,1.0791424000053669,sub-11797633
NA,NA,NA,NA,NA,NA,NA,gelb,yellow,g,1,NA,NA,NA,1,6,18,g,1,1.027321400004439,sub-11797633
NA,NA,NA,NA,NA,NA,NA,gelb,red,r,0,NA,NA,NA,1,7,19,r,1,1.26511420001043,sub-11797633
NA,NA,NA,NA,NA,NA,NA,blau,blue,b,1,NA,NA,NA,1,8,20,b,1,0.939173299993854,sub-11797633
NA,NA,NA,NA,NA,NA,NA,rot,blue,b,0,NA,NA,NA,1,9,21,b,1,0.910427199996775,sub-11797633
NA,NA,NA,NA,NA,NA,NA,rot,red,r,1,NA,NA,NA,1,10,22,r,1,1.286454099987168,sub-11797633
NA,NA,NA,NA,NA,NA,NA,blau,blue,b,1,NA,NA,NA,1,11,23,b,1,1.0476985999848694,sub-11797633
NA,NA,NA,NA,NA,NA,NA,gelb,yellow,g,1,NA,NA,NA,2,0,24,g,1,1.5103240000025837,sub-11797633
NA,NA,NA,NA,NA,NA,NA,gelb,red,r,0,NA,NA,NA,2,1,25,r,1,1.0035688999923875,sub-11797633
NA,NA,NA,NA,NA,NA,NA,gelb,blue,b,0,NA,NA,NA,2,2,26,b,1,1.3686872000107542,sub-11797633
NA,NA,NA,NA,NA,NA,NA,rot,red,r,1,NA,NA,NA,2,3,27,r,1,1.0775529999809803,sub-11797633
NA,NA,NA,NA,NA,NA,NA,blau,yellow,g,0,NA,NA,NA,2,4,28,g,1,1.1658022000046913,sub-11797633
NA,NA,NA,NA,NA,NA,NA,rot,blue,b,0,NA,NA,NA,2,5,29,b,1,1.2573078999994325,sub-11797633
NA,NA,NA,NA,NA,NA,NA,rot,yellow,g,0,NA,NA,NA,2,6,30,g,1,1.433660199982114,sub-11797633
NA,NA,NA,NA,NA,NA,NA,blau,red,r,0,NA,NA,NA,2,7,31,r,1,1.0428799000219442,sub-11797633
NA,NA,NA,NA,NA,NA,NA,blau,blue,b,1,NA,NA,NA,2,8,32,b,1,1.163034700002754,sub-11797633
NA,NA,NA,NA,NA,NA,NA,blau,blue,b,1,NA,NA,NA,2,9,33,b,1,0.9676911999995356,sub-11797633
NA,NA,NA,NA,NA,NA,NA,gelb,yellow,g,1,NA,NA,NA,2,10,34,g,1,1.623498600005405,sub-11797633
NA,NA,NA,NA,NA,NA,NA,rot,red,r,1,NA,NA,NA,2,11,35,r,1,1.31213679999928,sub-11797633
NA,NA,NA,NA,NA,NA,NA,gelb,red,r,0,NA,NA,NA,3,0,36,r,1,1.18535659997724,sub-11797633
NA,NA,NA,NA,NA,NA,NA,blau,red,r,0,NA,NA,NA,3,1,37,r,1,1.2085697000147777,sub-11797633
NA,NA,NA,NA,NA,NA,NA,rot,red,r,1,NA,NA,NA,3,2,38,r,1,1.0516270000080112,sub-11797633
NA,NA,NA,NA,NA,NA,NA,rot,blue,b,0,NA,NA,NA,3,3,39,b,1,1.016745600005379,sub-11797633
NA,NA,NA,NA,NA,NA,NA,gelb,yellow,g,1,NA,NA,NA,3,4,40,g,1,1.071347600023728,sub-11797633
NA,NA,NA,NA,NA,NA,NA,blau,blue,b,1,NA,NA,NA,3,5,41,b,1,1.039641900017159,sub-11797633
NA,NA,NA,NA,NA,NA,NA,gelb,yellow,g,1,NA,NA,NA,3,6,42,g,1,1.571389699995052,sub-11797633
NA,NA,NA,NA,NA,NA,NA,rot,red,r,1,NA,NA,NA,3,7,43,r,1,1.2388103000121191,sub-11797633
NA,NA,NA,NA,NA,NA,NA,gelb,blue,b,0,NA,NA,NA,3,8,44,b,1,1.0805373000039251,sub-11797633
